■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2015-01-01~2015-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2255,토리노의 말,2/23/2012,"246,000",0.0%,"26,430,000",37,"3,451",1,2,헝가리,"헝가리,프랑스,독일,스위스,미국",,(재)전주국제영화제조직위원회,15세이상관람가,드라마,벨라 타르,"에리카 보크,야노스 데르즈시"
2265,2015 최강애니전- BEST 2 어떤 일상,,"212,000",0.0%,"212,000",36,36,1,2,기타,기타,,,,애니메이션,"마리케 블라우프,요리스 오프린스,욥 로게빈,미즈시리 요리코,알레얀드라 토마이,알베르토 코세이로,지에 센,카시아 날레바즈카,로라 반데빈첼",
2265,구름에가린별,,"164,000",0.0%,"164,000",36,36,1,3,인도,인도,,,,,리트윅 가탁,
2265,눈의 여왕,2/7/2013,"297,000",0.0%,"1,848,244,000",36,"277,260",1,1,러시아,러시아,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"블라드 바르베,막심 스베쉬니코브","박보영,이수근,최수민,장광"
2265,님포매니악 볼륨2,7/3/2014,"200,000",0.0%,"202,108,933",36,"24,424",1,2,덴마크,"덴마크,벨기에,프랑스,독일,영국",,CGV아트하우스,청소년관람불가,"드라마,미스터리",라스 폰 트리에,"샤를로뜨 갱스부르,스텔란 스카스가드,스테이시 마틴,샤이아 라보프,제이미 벨,크리스찬 슬레이터,윌렘 데포,미아 고스,우마 서먼,소피 케네디 클락,코니 닐슨"
2265,독일청춘,,"137,500",0.0%,"137,500",36,36,1,3,프랑스,"프랑스,스위스,독일",,,,다큐멘터리,장-가브리엘 페리오,
2265,"소년, 달리다",,"214,700",0.0%,"214,700",36,36,1,2,한국,한국,감어인 필름,,,다큐멘터리,강석필,
2265,업사이드 다운,4/14/2016,"135,000",0.0%,"135,000",36,36,1,5,한국,한국,프로젝트 투게더,(주)시네마달,12세이상관람가,다큐멘터리,김동빈,박영우
2265,천국의 새,,"172,000",0.0%,"172,000",36,36,1,3,미국,미국,,,,"어드벤처,멜로/로맨스,드라마",킹 비더,
2265,홀리워킹데이,6/30/2016,"192,000",0.0%,"192,000",36,36,1,3,한국,한국,홍시픽쳐스,무브먼트,전체관람가,다큐멘터리,이희원,곽주현
2274,2015 최강애니전-도쿄,,"199,000",0.0%,"199,000",35,35,1,2,기타,기타,,,,애니메이션,"카와구치 에리,히메다 마나부,오카와라 료",
2274,600 마일,12/8/2016,"209,000",0.0%,"209,000",35,35,1,2,멕시코,"멕시코,미국",,(주)무브먼트 픽쳐스,15세이상관람가,"드라마,스릴러",가브리엘 립스테인,
2274,거리의 범죄,,"174,000",0.0%,"174,000",35,35,1,4,미국,미국,,,,기타,돈 시겔,
2274,그렇게 살지 마라,,"234,000",0.0%,"234,000",35,35,1,2,이탈리아,이탈리아,,,,"범죄,드라마",클라우디오 칼리가리,"루카 마리넬리,알레산드로 보르기,실비아 다미코"
2274,내 아내의 인간관계 & 대장장이 & 북극,,"172,000",0.0%,"172,000",35,35,1,3,미국,미국,,,,기타,,
2274,내 안의 나무,,"175,000",0.0%,"175,000",35,35,1,1,캐나다,캐나다,,,,기타,,
2274,내 친구의 집은 어디인가,8/17/1996,"342,000",0.0%,"8,532,000",35,"1,162",1,1,이란,이란,,,중학생이상관람가,드라마,압바스 키아로스타미,"바벡 아마드 푸르,아마드 아마드 푸르"
2274,당신을 기다리는 시간,1/28/2016,"254,000",0.0%,"254,000",35,35,1,1,이탈리아,"이탈리아,프랑스",,찬란,15세이상관람가,드라마,피에로 메시나,"줄리엣 비노쉬,루 드 라쥬,조르지오 콜란겔리"
2274,아야의 밤엔 사랑이 필요해,8/14/2014,"271,000",0.0%,"9,411,100",35,"1,228",1,2,프랑스,프랑스,,(주)영화사 진진,15세이상관람가,애니메이션,"마거리트 어바우트,클레망 우브르리","아이사 마이가,텔라 크포마우,재키 이도"
2274,엉클 분미,9/16/2010,"311,000",0.0%,"52,341,200",35,"6,290",1,1,태국,"태국,영국,프랑스,독일,스페인,네덜란드","일루미네이션스필름,킥 더 머신",㈜영화사 백두대간,15세이상관람가,"판타지,드라마",아핏차퐁 위라세타쿤,"사크다 카에부아디,제니이라 퐁파스,타니팟 사이사이마,나타카른 아파이웅크"
2274,일곱 번의 기회,,"166,000",0.0%,"166,000",35,35,1,3,미국,미국,,,,"코미디,가족,멜로/로맨스",버스터 키튼,
2274,제16회 대구단편영화제 경쟁3,,"234,000",0.0%,"234,000",35,35,1,2,한국,한국,,,,기타,"남순아,이규태,김헌,권혁준",
2274,철의 꿈,11/13/2014,"223,000",0.0%,"10,429,700",35,"1,421",1,4,한국,한국,"(주)경픽쳐스,울산 MBC",(주)영화사 진진,전체관람가,다큐멘터리,박경근,
2274,포르투갈식 이별,,"243,000",0.0%,"243,000",35,35,1,2,포르투갈,포르투갈,,,,드라마,주앙 보텔료,
2274,항해자,,"178,000",0.0%,"178,000",35,35,1,3,미국,미국,,,,기타,"버스터 키튼,도날드 크리스프",
2289,2015 최강애니전-런던,,"200,000",0.0%,"200,000",34,34,1,2,영국,"영국,기타",,,,애니메이션,마이키 플리즈,
2289,"[SIAFF2015] 해외영화제 단편특선 2. 쉼, 구원(GV)",,"163,000",0.0%,"163,000",34,34,1,2,한국,한국,,,,기타,,
2289,거미여인의 키스,,"174,000",0.0%,"174,000",34,34,1,1,미국,"미국,브라질",,,,드라마,헥터 바벤코,"윌리엄 허트,라울 줄리아"
2289,글로리아,,"240,000",0.0%,"240,000",34,34,1,2,포르투갈,"포르투갈,프랑스,스페인",,,,드라마,마누엘라 비거스,
2289,내 아내는 여배우,,"304,000",0.0%,"304,000",34,34,1,2,프랑스,프랑스,,,,"코미디,드라마,멜로/로맨스",이반 아탈,"샤를로뜨 갱스부르,이반 아탈,테렌스 스탬프"
2289,바빌라,,"145,000",0.0%,"145,000",34,34,1,2,이탈리아,이탈리아,,,,다큐멘터리,,
2289,별일아니다,2/13/2014,"202,000",0.0%,"1,757,200",34,236,1,2,한국,한국,심플무비스,(주)영화사 조제,15세이상관람가,드라마,김상석,"김상석,이윤희,백재호,임영진,정임순,카이노유니,김태희,김은주"
2289,빵과 장미,5/24/2002,"316,000",0.0%,"3,244,000",34,444,1,1,영국,영국,,㈜영화사 백두대간,18세관람가,드라마,켄 로치,애드리언 브로디
2289,신과 인간,1/19/2012,"199,000",0.0%,"127,412,500",34,"17,633",1,10,프랑스,프랑스,,㈜영화사 백두대간,15세이상관람가,드라마,자비에 보브와,"램버트 윌슨,미쉘 롱스달"
2289,안토니아스 라인,1/11/1997,"334,000",0.0%,"28,521,000",34,"3,916",1,1,영국,"영국,네덜란드,벨기에",,,연소자관람불가,"드라마,코미디",마를렌 고리스,엘스 도터만스
2289,이스턴 보이즈,,"266,000",0.0%,"266,000",34,34,1,2,프랑스,프랑스,,,,드라마,로빈 캄필로,올리비에 라보르딘
2289,저지 프리스트,,"170,000",0.0%,"170,000",34,34,1,3,미국,미국,,,,"코미디,멜로/로맨스",존 포드,"윌 로저스,톰 브라운"
2289,제16회 대구단편영화제 경쟁7,,"220,000",0.0%,"220,000",34,34,1,2,한국,한국,,,,기타,"정서원,김홍완,김인선,곽은미",
2289,챔프,,"162,000",0.0%,"162,000",34,34,1,4,미국,미국,,,미정,"드라마,가족",킹 비더,"윌레스 비어리,재키 쿠퍼"
2289,탐욕의 제국,3/6/2014,"78,000",0.0%,"36,619,400",34,"5,790",1,18,한국,한국,푸른영상,(주)시네마달,12세이상관람가,다큐멘터리,홍리경,"유영종,이윤정"
2304,[SIAFF2015] 해외영화제 단편특선 1. 낯선 현실,,"198,000",0.0%,"198,000",33,33,1,2,한국,한국,,,,기타,,
2304,선 오브 갓,4/10/2014,"195,000",0.0%,"2,394,091,300",33,"329,285",1,6,미국,미국,,(주)프레인글로벌,12세이상관람가,드라마,크리스토퍼 스펜서,"디오고 모르가도,세바스찬 냅,다윈 쇼"
2304,오싹한 연애,12/1/2011,"199,000",0.0%,"22,011,176,000",33,"3,009,389",1,1,한국,한국,상상필름(주),씨제이이앤엠(주),12세이상관람가,"공포(호러),멜로/로맨스,코미디",황인호,"손예진,이민기,신동훈,김혜숙,조아라,박재우,태리,최우진,이현진,이미도,송지인,황승언"
2304,제16회 대구단편영화제 경쟁5,,"209,000",0.0%,"209,000",33,33,1,2,한국,한국,,,,기타,"서정신우,홍윤희,김현정,노장식",
2304,카일리 블루스,,"198,000",0.0%,"198,000",33,33,1,2,중국,중국,,,,"드라마,미스터리",필감,
2304,킬링 타임,,"66,500",0.0%,"66,500",33,33,1,3,프랑스,"프랑스,벨기에",,,,다큐멘터리,뤼디 위쇼 클로델,
2310,10층의 모기,3/10/2011,"158,000",0.0%,"158,000",32,32,1,3,일본,일본,,,청소년관람불가,액션,최양일,
2310,"11월 수요단편극장 ""달콤 쌉싸름한 멜로 영화""",,"254,000",0.0%,"254,000",32,32,1,1,한국,한국,,,,기타,"윤성호,박재민,이민아,송재생,윤홍기,임병하,정재웅,장영록,김현규",
2310,2015 최강애니전-BEST 1 검은 바다,,"188,000",0.0%,"188,000",32,32,1,2,기타,기타,,,,애니메이션,"페드로 아히스,다비드 얀센,알랭 푸니,소피 캄마크,엘리 대거",
2310,2015 최강애니전-다시 만난 내 친구,,"181,000",0.0%,"181,000",32,32,1,3,기타,기타,,,,애니메이션,"로버트 콘도,다이스 쯔쯔미,피터 바츠,앤드류 루헤만,숀 탠,필립 헌트",
2310,5월 수요단편극장 “김종관 & 양익준 감독展”,,"236,000",0.0%,"236,000",32,32,1,1,한국,한국,,,,기타,"양익준,김종관",
2310,AISFF2015 국제경쟁 2,,"157,000",0.0%,"157,000",32,32,1,2,기타,기타,,,,기타,"마티아스 카스테냐로,파블로 슐킨,잭 셰리던,김하나,모이라 피틀러드",
2310,AISFF2015 시네마 올드 앤 뉴,,"160,000",0.0%,"160,000",32,32,1,1,기타,기타,,,,기타,"프랑수아 오종,리차드 링클레이터,하야시 카이조,에티엔 데로지에,장률",
2310,국제환경영화경선 단편,,"160,000",0.0%,"160,000",32,32,1,2,기타,기타,,,,기타,,
2310,달사람,11/13/2014,"183,000",0.0%,"8,171,000",32,"1,066",1,3,프랑스,"프랑스,독일",,주식회사 마운틴픽쳐스,전체관람가,애니메이션,스테판 셰쉬,"카타리나 탈바흐,울리히 터커,코리나 하르포히,토미 웅거러"
2310,들개,,"156,000",0.0%,"1,020,000",32,248,1,2,일본,일본,,,,"드라마,스릴러",구로사와 아키라,"미후네 토시로,시무라 다케시,아와지 케이코"
2310,리미티드 파트너십,,"208,000",0.0%,"208,000",32,32,1,6,미국,미국,,,,다큐멘터리,토마스 G. 밀러,
2310,몬스터 호텔,1/17/2013,"160,000",0.0%,"6,080,381,500",32,"884,917",1,3,미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,"애니메이션,가족",젠디 타타코브스키,"아담 샌들러,스티브 부세미,프란 드레셔,앤디 샘버그,정찬우,김태균"
2310,백년의 가족,,"142,500",0.0%,"142,500",32,32,1,3,한국,한국,,,,다큐멘터리,김덕철,
2310,벨라르미누,,"208,000",0.0%,"208,000",32,32,1,2,포르투갈,포르투갈,,,,다큐멘터리,페르난도 로페스,
2310,변신 히어로,,"32,000",0.0%,"32,000",32,32,1,7,한국,한국,,,,애니메이션,"곽기혁,이기영,이호진,사연동",
2310,움직이는 삶,,"199,000",0.0%,"199,000",32,32,1,2,포르투갈,포르투갈,,,,드라마,파울로 로샤,
2310,이로 인해 그대는 죽지 않을 것이다,,"185,000",0.0%,"1,120,000",32,214,1,3,한국,한국,,,,다큐멘터리,안건형,
2310,이웃들 & 유령 들린 집 & 불운,,"156,000",0.0%,"156,000",32,32,1,3,미국,미국,,,,기타,,
2328,11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,,"213,800",0.0%,"213,800",31,31,1,4,한국,한국,,,,기타,"박매화,권항,이란희,신규일,구교환,정가영",
2328,2015 GSFF 단편 초청 2,,"248,000",0.0%,"248,000",31,31,1,3,한국,한국,,,,기타,"조현철,최기윤,안주영",
2328,KAFA 31기 졸업영화제-죽기 전에 꼭 봐야 할 영화 16선 섹션6,,"242,000",0.0%,"242,000",31,31,1,1,한국,한국,,,,기타,,
2328,그저 그런 여배우와 단신 대머리남의 연애,,"182,000",0.0%,"182,000",31,31,1,2,한국,한국,순리필름,,,드라마,"박영임,김정민우","김선희,김선구,정문선,김성겸,조대성"
2328,도도하라,,"62,000",0.0%,"62,000",31,31,1,1,한국,한국,,,,드라마,,"신소율,견미리"
2328,블랙스톤,3/28/2016,"182,000",0.0%,"182,000",31,31,1,2,한국,"한국,프랑스",테디베어필름,테디베어필름,청소년관람불가,드라마,노경태,"원태희,양지원,여정민,유영제,추민주,하지현"
2328,야곱 신부의 편지,5/10/2012,"162,000",0.0%,"81,383,000",31,"11,764",1,10,핀란드,핀란드,,뉴원시네마,12세이상관람가,드라마,클라우스 해로,"카리나 하자드,헤이키 노우시아이넨,카이자 파카리넨"
2328,웨딩 나이트,,"144,000",0.0%,"144,000",31,31,1,3,미국,미국,,,,"드라마,멜로/로맨스",킹 비더,
2328,일렉트릭 하우스 & 백일몽 & 기구 조종사,,"148,000",0.0%,"148,000",31,31,1,3,미국,미국,,,,기타,,
2328,채플린 단편 2,,"201,000",0.0%,"201,000",31,31,1,3,미국,미국,,,,기타,찰리 채플린,
2328,총검장착,,"140,000",0.0%,"140,000",31,31,1,3,,,,,,,,
2328,한강블루스,9/22/2016,"146,000",0.0%,"146,000",31,31,1,1,한국,한국,"(주)큰손엔터테인먼트,주식회사 윗돌",(주)맑은시네마,12세이상관람가,드라마,이무영,"봉만대,기태영,김정팔,김희정,한민희"
2328,핵의 나라 2,,"153,000",0.0%,"153,000",31,31,1,3,일본,일본,,,,다큐멘터리,후나하시 아츠시,
2341,닥터 불,,"140,000",0.0%,"140,000",30,30,1,2,미국,미국,,,,"코미디,멜로/로맨스",존 포드,"윌 로저스,마리안 닉슨"
2341,대복성,7/14/1985,"182,000",0.0%,"282,000",30,50,2,5,홍콩,홍콩,,,연소자관람가,"액션,코미디",주연평,"성룡,정소추,장령,왕우"
2341,미스피츠,,"200,000",0.0%,"200,000",30,30,1,4,덴마크,"덴마크,스웨덴",,,,다큐멘터리,야니크 스플리즈보엘,
2341,비욘드 더 포레스트,,"146,000",0.0%,"146,000",30,30,1,3,미국,미국,,,,기타,킹 비더,
2341,앨리스는 이제 여기 살지 않는다,,"156,000",0.0%,"156,000",30,30,1,2,,,,,,,,
2341,위크엔드 인 파리,5/1/2014,"190,000",0.0%,"263,589,200",30,"33,469",1,7,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스,코미디",로저 미첼,"짐 브로드벤트,린제이 던컨"
2341,젊은 퇴를레스,,"143,000",0.0%,"143,000",30,30,1,3,독일,"독일,프랑스",,,,드라마,폴커 슐렌도르프,마티유 까리에
2341,클라우드 아틀라스,1/9/2013,"270,000",0.0%,"3,414,930,727",30,"453,116",1,1,미국,"미국,독일",,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"SF,판타지","앤디 워쇼스키,라나 워쇼스키,톰 티크베어","톰 행크스,할리 베리,휴 그랜트,배두나,짐 스터게스,벤 위쇼,휴고 위빙,수잔 서랜든"
2349,눈 덮인 땅의 꿈 + 내가 사는 나라,,"145,000",0.0%,"145,000",29,29,1,1,기타,기타,,,,기타,,
2349,대부 : 끝나지 않은 이야기,6/20/2013,"214,000",0.0%,"5,439,000",29,"1,625",1,2,프랑스,프랑스,,(주)팝엔터테인먼트,청소년관람불가,"범죄,액션",올리비에르 마샬,"제라르 랑방,체키 카료,디미트리 스토로지"
2349,세 가지 시대,,"142,000",0.0%,"142,000",29,29,1,3,미국,미국,,,,기타,"버스터 키튼,에드워드 F. 클라인",
2349,소년들,,"220,000",0.0%,"382,000",29,67,1,3,네덜란드,네덜란드,,(주)수키픽쳐스,15세이상관람가,드라마,미샤 캄프,
2349,아이,,"145,000",0.0%,"145,000",29,29,1,2,아르헨티나,아르헨티나,,,,기타,세르히오 마사,
2349,오직 사랑하는 이들만이 살아남는다,1/9/2014,"184,000",0.0%,"258,717,843",29,"34,352",1,5,영국,"영국,독일,미국,프랑스",,찬란,15세이상관람가,"드라마,멜로/로맨스",짐 자무시,"톰 히들스턴,틸다 스윈튼,미아 와시코브스카,존 허트,안톤 옐친"
2349,"자전거, 도시",,"155,000",0.0%,"155,000",29,29,1,4,한국,한국,,,,다큐멘터리,공미연,
2349,집으로 간다,5/21/2015,"253,000",0.0%,"603,000",29,99,1,9,일본,일본,,하준사,청소년관람불가,드라마,쿠보타 나오,"마츠야마 켄이치,다나카 유코,안도 사쿠라"
2349,클래스,4/1/2010,"164,000",0.0%,"56,546,500",29,"7,765",1,2,프랑스,프랑스,"Haut et Court,까날 플러스,센터 내셔널 드 라 시네마토그라피",(주)영화사 진진,12세이상관람가,드라마,로랑 캉테,"프랑수아 베가도,프랭크 케이타,에스메랄다 우에르타니,라셸 레굴리에"
2349,판타스틱 플래닛,4/9/2004,"275,000",0.0%,"5,442,500",29,752,1,1,프랑스,프랑스,,㈜영화사 백두대간,12세관람가,애니메이션,르네 랄루,
2349,하이 사인 & 제물 & 극장,,"142,000",0.0%,"142,000",29,29,1,3,미국,미국,,,,기타,,
2360,48미터,7/4/2013,"224,000",0.0%,"105,138,000",28,"13,886",1,1,한국,한국,한엔터테인먼트,씨제이이앤엠(주),15세이상관람가,드라마,민백두,"박효주,이진희,하석,조한철,김광현,김용진,주민하"
2360,B-무비: 서베를린의 환희와 사운드,,"117,500",0.0%,"117,500",28,28,1,3,독일,독일,,,,다큐멘터리,"예르크 A. 호프,하이코 랑게,클라우스 마크",
2360,강가의 집,,"135,000",0.0%,"135,000",28,28,1,3,미국,미국,,,,"범죄,드라마,공포(호러)",프리츠 랑,
2360,네브라스카,,"132,000",0.0%,"132,000",28,28,1,1,미국,미국,,,,기타,알렉산더 페인,
2360,리브 앤 다이,2/18/1988,"136,000",0.0%,"136,000",28,28,1,3,미국,미국,,,연소자관람불가,액션,,
2360,모넬라 2,10/13/2001,"116,000",0.0%,"116,000",28,28,2,6,이탈리아,이탈리아,,,18세관람가,드라마,틴토 브라스,프란세스카 넌지
2360,몬티 파이튼 - 코미디의 전설,,"122,500",0.0%,"122,500",28,28,1,2,영국,영국,,,,다큐멘터리,"로저 그래프,제임스 로건",
2360,바다에서 온 편지,,"140,000",0.0%,"140,000",28,28,1,4,한국,한국,,,,다큐멘터리,김일란,
2360,반칙왕,2/4/2000,"231,000",0.0%,"281,000",28,38,1,1,한국,한국,(주)영화사봄,(주)시네마서비스,12세관람가,코미디,김지운,"송강호,장진영,박상면,박성웅,이무현,장항선,이원종,이기영,정웅인,송영창,김수로,명계남,신구,김가연,지대한"
2360,배니싱 포인트,,"168,000",0.0%,"168,000",28,28,1,2,태국,태국,,,,드라마,자크라왈 닐탐롱,
2360,서울독립영화제2015 개막작,,"213,000",0.0%,"213,000",28,28,1,1,한국,한국,,,,기타,곽민승,
2360,수메 - 혁명의 사운드,,"133,000",0.0%,"133,000",28,28,1,2,덴마크,"덴마크,핀란드",,,,다큐멘터리,이누크 실리스 회그,
2360,스트리트 신,,"138,000",0.0%,"138,000",28,28,1,4,미국,미국,,,,"드라마,멜로/로맨스",킹 비더,
2360,인디포럼2015 폐막식,,"276,000",0.0%,"276,000",28,28,1,1,한국,한국,,,,기타,,
2360,제16회 대구단편영화제 경쟁9,,"176,000",0.0%,"176,000",28,28,1,2,한국,한국,,,,기타,"안주영,오세호,최나라,방우리",
2360,진실을 밝혀라 2: 국가기구,,"140,000",0.0%,"140,000",28,28,1,2,대만,대만,,,,다큐멘터리,,
2360,카페 드 플로르,7/19/2012,"184,500",0.0%,"34,846,200",28,"4,989",1,5,캐나다,"캐나다,프랑스",,씨네21아이(주),청소년관람불가,"멜로/로맨스,드라마",장 마크 발레,"바네사 파라디,케빈 파랑,헬렌 플로렝"
2360,해드윈의 선택,,"140,000",0.0%,"140,000",28,28,1,1,캐나다,"캐나다,영국",,,,다큐멘터리,,
2360,호세마리아 신부의 길,11/28/2013,"148,000",0.0%,"14,079,000",28,"2,302",1,7,미국,"미국,아르헨티나,스페인",,(유)영화사 화수분,15세이상관람가,드라마,롤랑 조페,"찰리 콕스,웨스 벤틀리,더그레이 스콧,유나 유가데,올가 쿠릴렌코"
2379,가자 항해자여,,"134,000",0.0%,"134,000",27,27,2,4,미국,미국,,,,"드라마,멜로/로맨스",어빙 래퍼,"베티 데이비스,폴 헌레이드"
2379,노스모킹,,"144,000",0.0%,"938,000",27,171,1,3,프랑스,프랑스,,,,드라마,알랭 레네,"사빈느 아제마,피에르 아르디티"
2379,백야,11/15/2012,"158,000",0.0%,"44,935,000",27,"6,174",1,1,한국,한국,(주)시네마달,(주)시네마달,청소년관람불가,멜로/로맨스,이송희일,"원태희,이이경,현성"
2379,보트 & 하얀 얼굴 & 경찰,,"136,000",0.0%,"136,000",27,27,1,3,미국,미국,,,,기타,,
2379,시라노,7/14/1990,"134,000",0.0%,"559,500",27,82,1,2,프랑스,프랑스,센터 내셔널 드 라 시네마토그라피,,연소자관람가,드라마,,"안느 브로쉐,제라르 드빠르디유,자크 웨버"
2379,인디애니페스트2015-이성강 감독 특별전,,"129,000",0.0%,"129,000",27,27,1,1,한국,한국,,,,애니메이션,이성강,
2379,키드 갈라하드,,"122,000",0.0%,"122,000",27,27,1,3,미국,미국,,,,"범죄,드라마,멜로/로맨스",마이클 커티즈,"에드워드 G. 로빈슨,베티 데이비스"
2379,페삭의 처녀 1968 & 페삭의 처녀 1979,,"113,000",0.0%,"113,000",27,27,1,3,기타,기타,,,,기타,,
2379,프릭 아웃,,"135,000",0.0%,"135,000",27,27,1,2,스웨덴,"스웨덴,독일,덴마크,노르웨이",,,,다큐멘터리,,
2379,학교 가는 길,6/19/2008,"122,000",0.0%,"8,513,000",27,"1,288",1,2,이란,이란,,(주)에스와이코마드,12세이상관람가,드라마,하나 마흐말바프,"니키바크 노루즈,아브도라리 후세이나리"
2389,10개월,,"156,000",0.0%,"156,000",26,26,1,2,덴마크,덴마크,,,,다큐멘터리,"페트라 코스타,레아 글롭",
2389,2015 GSFF 폐막식,,"207,000",0.0%,"207,000",26,26,1,1,한국,한국,,,,기타,,
2389,2015 최강애니전-그 남자는 거기 있었다,,"156,000",0.0%,"156,000",26,26,1,2,기타,기타,,,,애니메이션,"레오 베리어,후안 파블로 자라멜라,김진만,마우로 카라로,산티아고 보우 그라쏘,앨런 홀리",
2389,2015 최강애니전-서울,,"146,000",0.0%,"146,000",26,26,1,2,기타,기타,,,,애니메이션,"이규태,함준서,김영준,최림",
2389,늑대 여인,,"165,000",0.0%,"165,000",26,26,1,2,이탈리아,이탈리아,,,,드라마,알베르토 라투아다,"케리마,에토레 만니,메이 브릿"
2389,대나무집,,"132,000",0.0%,"132,000",26,26,1,2,미국,미국,,,,"범죄,드라마",사무엘 풀러,"로버트 라이언,로버트 스택"
2389,라 보엠,,"130,000",0.0%,"130,000",26,26,1,3,미국,미국,,,,"드라마,멜로/로맨스",킹 비더,
2389,반 고흐: 위대한 유산,10/30/2014,"173,000",0.0%,"64,171,500",26,"8,523",1,7,네덜란드,네덜란드,,(주)팝엔터테인먼트,12세이상관람가,드라마,핌 반 호브,"바리 아츠마,예로엔 크라베"
2389,뱅크 잡,10/30/2008,"144,000",0.0%,"3,601,981,500",26,"557,063",2,23,영국,영국,,(주)싸이더스,15세이상관람가,"범죄,스릴러",로저 도널드슨,"제이슨 스타뎀,세프론 버로우스,스티븐 캠벨 무어"
2389,불타는 두리안의 강,,"130,000",0.0%,"130,000",26,26,1,2,말레이시아,말레이시아,,,,기타,,
2389,삼거리극장,11/23/2006,"161,000",0.0%,"98,439,400",26,"16,063",1,3,한국,한국,"(주)엘제이필름,(주)프라임엔터테인먼트","씨제이엔터테인먼트,(주)시네마서비스",15세관람가,"뮤지컬,코미디,공포(호러)",전계수,"김꽃비,천호진,박준면,조희봉,황강록,김동기,백경인,윤오성,최우혁,이덕재,한애리,박영수"
2389,쇼 피플,,"122,000",0.0%,"122,000",26,26,1,3,미국,미국,,,,"코미디,멜로/로맨스",킹 비더,
2389,에어메일,,"116,000",0.0%,"116,000",26,26,1,2,미국,미국,,,,"어드벤처,드라마",존 포드,"팻 오브라이언,랄프 벨라미,글로리아 스튜어트"
2389,이라크 전쟁의 전말,,"95,000",0.0%,"95,000",26,26,1,3,독일,독일,,,,다큐멘터리,마티아스 비트너,
2389,이탈리안 갱스터,,"179,000",0.0%,"179,000",26,26,1,2,이탈리아,이탈리아,,,,"범죄,드라마",레나토 드 마리아,"안드레아 디 카사,파올로 마차텔리,루카 미켈레티"
2389,인디포럼2015 발효 가족,,"156,000",0.0%,"156,000",26,26,1,2,한국,한국,,,,기타,"이란희,현지윤,여예빈,최희윤,이현주",
2389,제16회 대구단편영화제 경쟁1,,"161,000",0.0%,"161,000",26,26,1,2,한국,한국,,,,기타,"구교환,최기윤,김성환,이승주",
2389,"지금, 만나러 가요",,"26,000",0.0%,"26,000",26,26,1,6,한국,한국,,,,애니메이션,"전승배,장성지,김소연,이미나",
2389,"지금, 만나러 갑니다",3/25/2005,"149,000",0.0%,"1,036,305,500",26,"166,321",1,2,일본,일본,도호쿠신샤,"(주)디스테이션,(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트",12세관람가,"드라마,멜로/로맨스,판타지",도이 노부히로,"다케우치 유코,나카무라 시도"
2389,천녀유혼 3-도도도,8/3/1991,"146,000",0.0%,"146,000",26,26,2,23,홍콩,홍콩,,,중학생이상관람가,"드라마,공포(호러),판타지",정소동,"왕조현,양조위,장학우"
2409,검열된 목소리,,"105,000",0.0%,"105,000",25,25,1,3,이스라엘,이스라엘,,,,다큐멘터리,모 루샤이,
2409,결투자들,,"122,000",0.0%,"122,000",25,25,1,2,영국,영국,,,,전쟁,리들리 스콧,"키스 캐러딘,하비 케이틀"
2409,그랑블루 리마스터링 감독판,7/25/2013,"187,000",0.0%,"164,603,079",25,"21,545",1,1,프랑스,"프랑스,이탈리아",,(주)팝파트너스,15세이상관람가,"멜로/로맨스,드라마",뤽 베송,"장 르노,장 마크 바,로잔나 아퀘트"
2409,라오스,,"176,000",0.0%,"629,000",25,101,1,4,한국,한국,,센트럴파크,,"코미디,드라마",임정환,
2409,스시 장인: 지로의 꿈,9/27/2012,"183,500",0.0%,"14,744,500",25,"1,977",1,2,미국,미국,,찬란,전체관람가,다큐멘터리,데이빗 겔브,오노 지로
2409,스위스 비밀계좌를 팝니다,,"112,500",0.0%,"112,500",25,25,1,2,독일,"독일,스페인",,,,다큐멘터리,벤 루이스,
2409,"안녕, 사요나라",11/25/2005,"150,000",0.0%,"4,668,800",25,748,1,1,한국,"한국,일본","민족문제연구소,태평양전쟁피해자보상추진협의회","아트플러스시네마네트워크,(사)한국독립영화협회",12세관람가,다큐멘터리,"김태일,가토 쿠미코",후루카와 마사키
2409,어제영화-구교환&이옥섭 감독 단편,,"150,000",0.0%,"150,000",25,25,1,1,한국,한국,,,,기타,"구교환,이옥섭",
