■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2014-01-01~2014-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
2417,시험에 들지말게 하옵시며!!,,"130,000",0.0%,"130,000",26,26,1,1,프랑스,프랑스,,(주)미디어데이,청소년관람불가,"스릴러,드라마",챠옌느 캐론,"장-프랑수아 가로드,길러미티 마그니즈,아그네스 델라체어"
2417,언트 일다!,,"153,000",0.0%,"153,000",26,26,1,1,프랑스,"프랑스,룩셈부르크",,,,애니메이션,,
2417,왜 나는 수학이 싫어졌을까?,,"130,000",0.0%,"130,000",26,26,1,2,프랑스,프랑스,,,,다큐멘터리,,
2417,워터마크,,"130,000",0.0%,"130,000",26,26,1,1,캐나다,캐나다,,,,다큐멘터리,"제니퍼 베이치월,에드워드 버틴스키",
2417,인정 종이풍선,,"130,000",0.0%,"130,000",26,26,1,2,일본,일본,,,,기타,야마나카 사다오,
2417,자코모의 여름,,"100,000",0.0%,"100,000",26,26,1,2,이탈리아,"이탈리아,프랑스,벨기에",,,,"코미디,드라마",알레산드로 코모딘,자코모 줄리앙
2417,차우세스쿠의 마지막 순간,,"182,000",0.0%,"182,000",26,26,1,1,독일,독일,,,,기타,,
2417,키드캅,7/17/1993,"156,000",0.0%,"156,000",26,26,1,1,한국,한국,,,연소자관람가,"드라마,액션",이준익,"이재석,독고영재,정태우,김민정,장세진,고규필"
2417,환상속의 그대,5/16/2013,"194,000",0.0%,"53,476,700",26,"7,518",1,6,한국,한국,크라켄,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),청소년관람불가,"멜로/로맨스,드라마,판타지",강진아,"이희준,이영진,한예리,전수연,최창엽,최효신,황지수,김용삼,기주봉,배제기,박미현,오대환"
2429,AISFF2014 국제경쟁 2,,"124,000",0.0%,"124,000",25,25,1,3,기타,기타,,,,기타,,
2429,SICAF2014 시그라프 2013 베스트,,"149,000",0.0%,"149,000",25,25,1,2,기타,기타,,,,애니메이션,,
2429,강가에서,,"125,000",0.0%,"125,000",25,25,1,2,태국,태국,,,,다큐멘터리,논타왓 눔벤차폴,
2429,구름다리,,"150,000",0.0%,"150,000",25,25,1,4,한국,한국,,,,다큐멘터리,정일건,
2429,그라운드의 이방인,3/19/2015,"150,000",0.0%,"150,000",25,25,1,2,한국,한국,㈜인디스토리,㈜인디스토리,전체관람가,다큐멘터리,김명준,"김근,양시철,배수찬,권해효,박용진,정원덕,조은성,김정아"
2429,그린 파노라마 단편 1,,"125,000",0.0%,"125,000",25,25,1,2,기타,기타,,,,기타,"이자벨 아세베도,아드리아노 발레리오,나단 다펜,닐 로진,마투스 비자르",
2429,극장전개,,"224,000",0.0%,"224,000",25,25,1,1,한국,한국,,,,다큐멘터리,,
2429,기억속에 퍼즐,1/23/2014,"200,000",0.0%,"200,000",25,25,1,1,영국,영국,,(주)앤드플러스미디어웍스,15세이상관람가,스릴러,매트 화이트크로스,"짐 스터게스,루크 에반스"
2429,대탈옥,1/24/1971,"126,000",0.0%,"126,000",25,25,1,2,미국,미국,워너브러더스사㈜,,,"서부극(웨스턴),코미디",조셉 L. 맨케비츠,"헨리 폰다,커크 더글라스"
2429,독립의 조건 + 나는 중식이다,,"84,500",0.0%,"84,500",25,25,1,2,기타,기타,,,,다큐멘터리,,
2429,보디히트,2/12/1982,"116,000",0.0%,"322,000",25,67,1,1,미국,미국,,,연소자관람불가,"범죄,드라마,스릴러",로렌스 캐스단,"윌리엄 허트,캐슬린 터너,리차드 크레나,테드 댄슨"
2429,보이지 않는 전쟁-인도 비하르 리포트,,"148,000",0.0%,"148,000",25,25,1,2,한국,한국,,,,다큐멘터리,이성규,
2429,소피의 선택,,"116,000",0.0%,"116,000",25,25,1,1,,,,,,,,
2429,잠 못 드는 밤,5/30/2013,"157,500",0.0%,"15,383,800",25,"2,260",3,5,한국,한국,모쿠슈라,㈜인디스토리,청소년관람불가,드라마,장건재,"김수현,김주령,이희성,정대용"
2429,지나가는 사람들,,"150,000",0.0%,"150,000",25,25,1,2,한국,한국,,,,다큐멘터리,김경만,
2429,창백한 얼굴들,9/10/2015,"149,000",0.0%,"149,000",25,25,1,3,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,애니메이션,허범욱,"조민수,진성민,허범욱,허범욱,김민지,김민지,김민지,김민지,이성일,이성일,이성일,이성일,이성일,이성일,이성일,이규창,이규창,이규창,이규창,이규창,이규창,이규창,이규창,이규창,이규창"
2429,품행제로,3/27/2004,"153,000",0.0%,"542,000",25,95,1,1,프랑스,프랑스,"프란필름디스,아르위르필름",,15세이상관람가,다큐멘터리,장 비고,장 더스
2429,항구의 일본 소녀들,,"128,000",0.0%,"128,000",25,25,1,3,일본,일본,,,,기타,,
2429,향화,,"125,000",0.0%,"125,000",25,25,1,2,일본,일본,,,,,,
2448,2014 최강애니전-2014 최강비주얼3,,"104,000",0.0%,"104,000",24,24,1,2,기타,기타,,,,애니메이션,,
2448,5월 단편 상상극장 - 좋은 데뷔의 어떤 예,,"167,400",0.0%,"167,400",24,24,1,4,한국,한국,,,,기타,,
2448,AISFF2014 국제경쟁 1,,"120,000",0.0%,"120,000",24,24,1,2,기타,기타,,,,기타,,
2448,SICAF2014 경쟁: 단편 2,,"139,000",0.0%,"139,000",24,24,1,2,기타,기타,,,,애니메이션,,
2448,SICAF2014 18+ 올 나잇,,"284,400",0.0%,"284,400",24,24,1,1,기타,기타,,,,애니메이션,,
2448,SICAF2014 시카프 초이스 3: 말로는 못하는,,"141,600",0.0%,"141,600",24,24,1,2,기타,기타,,,,애니메이션,,
2448,나쁜 아들,,"120,000",0.0%,"120,000",24,24,1,3,프랑스,프랑스,,,,드라마,끌로드 쏘레,"패트릭 드베르,브리지트 포세이"
2448,도시들의 속삭임,,"55,000",0.0%,"55,000",24,24,1,1,이라크,"이라크,아랍에미리트연합국정부,영국",,,,다큐멘터리,,
2448,둘 하나 섹스,9/19/2002,"144,000",0.0%,"144,000",24,24,1,1,한국,한국,㈜인디스토리,,18세관람가,드라마,이지상,"김중기,서정,허재영,윤미희,이주훈,김영훈,이하영,김뢰하"
2448,미스터 터너,1/22/2015,"240,000",0.0%,"240,000",24,24,1,1,영국,"영국,프랑스,독일",,(주)영화사 진진,청소년관람불가,드라마,마이크 리,"티모시 스폴,폴 제슨,도로시 앳킨슨,마리온 베일리"
2448,수감자들,,"78,500",0.0%,"78,500",24,24,1,2,독일,독일,,,,다큐멘터리,,
2448,오누이,,"76,000",0.0%,"520,000",24,107,1,3,일본,일본,,,15세이상관람가,드라마,나루세 미키오,
2448,인디포럼2014 유토피아 디스토피아,,"144,000",0.0%,"144,000",24,24,1,3,한국,한국,,,,기타,"이용선,한창록,김세인,박심지",
2448,장화신은 고양이 디 오리지널,5/3/2012,"96,000",0.0%,"31,863,500",24,"4,947",1,1,프랑스,프랑스,,에이원엔터테인먼트,전체관람가,"애니메이션,코미디","제롬 데스챔프,파스칼 헤롤드,마차 마케이에프","제롬 데스챔프,욜랭드 모로"
2448,정부,,"114,000",0.0%,"422,000",24,87,1,1,미국,미국,,,,"드라마,스릴러,미스터리",빌리 와일더,"타이론 파워,마를렌 디트리히,찰스 로튼"
2448,파라노말 액티비티,1/13/2010,"122,997",0.0%,"3,209,614,497",24,"438,622",1,1,미국,미국,브름하우스 프로덕션,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"공포(호러),미스터리,스릴러",오렌 펠리,"케이티 피더스턴,미카 슬로앳,마크 프레드릭스"
2464,2월 단편 상상극장 - 지금이 아니면 안돼,,"160,000",0.0%,"160,000",23,23,1,3,한국,한국,,,,,"장형윤,박지연",
2464,다섯 손가락,,"104,000",0.0%,"104,000",23,23,1,3,미국,미국,,,,기타,조셉 L. 맨키위즈,"제임스 메이슨,다니엘 다리우"
2464,비호외전,12/18/2014,"132,000",0.0%,"132,000",23,23,2,5,중국,중국,,(주)소나무픽쳐스,15세이상관람가,"판타지,액션,코미디",전승위,"방력신,주수나,임설"
2464,삶이 있는 도시 - 서울 속 도시재생 이야기,,"202,000",0.0%,"202,000",23,23,1,1,한국,한국,,,,다큐멘터리,문경록,
2464,"앵두야, 연애하자",6/6/2013,"137,000",0.0%,"21,967,700",23,"3,177",3,9,한국,한국,프로덕션 LAS,"홀리가든,주식회사 마운틴픽쳐스",15세이상관람가,"드라마,멜로/로맨스,코미디",정하린,"류현경,하시은,강기화,이주희,이지나,이혜원,이호정,장지영,정용희,고아한,최민영,김보람,김보람,민경조,박수빈,박은혜,박정우,백소망,오명지,원종,이산하,지승현"
2464,에이리언3,7/17/1992,"118,000",0.0%,"118,000",23,23,1,3,미국,미국,,,연소자관람가,"SF,공포(호러),스릴러,액션",데이빗 핀처,"시고니 위버,찰스 S. 듀튼"
2464,"은둔의 땅, 무스탕",,"137,000",0.0%,"137,000",23,23,1,3,한국,한국,,,,다큐멘터리,이성규,
2464,제5계절,,"138,000",0.0%,"138,000",23,23,1,2,벨기에,벨기에,,,,드라마,"피터 브로센,제시카 호프 우드워스",
2464,플랑드르의 사육제,,"112,000",0.0%,"112,000",23,23,1,3,프랑스,프랑스,,,,기타,자크 페이더,
2464,황야의 난폭자,,"141,000",0.0%,"397,000",23,65,1,1,이탈리아,이탈리아,,,,서부극(웨스턴),다미아노 다미아니,
2464,훌리오와 에밀리아,8/30/2012,"170,000",0.0%,"11,892,500",23,"1,763",1,1,칠레,"칠레,아르헨티나,포르투갈,프랑스",,찬란,청소년관람불가,드라마,크리스티안 히메네즈,"디에고 노구에라,나탈리아 갈가니,트리니다드 곤잘레즈"
2475,SICAF2014 경쟁: 시카프 쇼케이스 부문,,"131,000",0.0%,"131,000",22,22,1,2,기타,기타,,,,애니메이션,,
2475,"SICAF2014 남미: 이야기, 신화 그리고 음악",,"132,000",0.0%,"132,000",22,22,1,2,기타,기타,,,,애니메이션,,
2475,꼬마 니콜라,1/28/2010,"130,000",0.0%,"1,344,610,500",22,"196,707",1,1,프랑스,프랑스,피델라이트프로덕션,(주)프라임엔터테인먼트,전체관람가,"가족,코미디",로랑 티라르,"발리에리 르메르시,막심 고다르,카드 메라드"
2475,레코더,,"110,000",0.0%,"110,000",22,22,1,2,필리핀,필리핀,,,,드라마,미하일 레드,
2475,명희,,"220,000",0.0%,"220,000",22,22,1,1,한국,한국,,,,드라마,김태훈,
2475,모스끼따와 마리,,"135,000",0.0%,"135,000",22,22,1,4,미국,미국,,,,드라마,오로라 게레로,
2475,밀애,11/7/2002,"132,000",0.0%,"132,000",22,22,2,2,한국,한국,"(주)좋은영화,좋은영화","플레너스(주)시네마서비스,(주)시네마서비스",18세관람가,드라마,변영주,"김윤진,이종원,이준원,김정태,선동현,박영식,조규삼,백승엽,강찬호,서원상,임백규,박선영,정상현,최양현,장병인,이혜경,이정호,윤다경,손병호"
2475,불명예,,"110,000",0.0%,"110,000",22,22,1,4,미국,미국,,,,"드라마,전쟁",조세프 본 스텐버그,"마를렌 디트리히,빅터 맥라글렌"
2475,쇼를 사랑한 남자,10/9/2013,"176,000",0.0%,"114,529,792",22,"14,910",1,1,미국,미국,,(주)티캐스트콘텐츠허브,청소년관람불가,"드라마,멜로/로맨스",스티븐 소더버그,"마이클 더글라스,맷 데이먼,스콧 바큘라"
2475,스타 플레이어,,"106,000",0.0%,"106,000",22,22,1,3,일본,일본,,,,드라마,,
2475,악마의 수프,,"142,000",0.0%,"142,000",22,22,1,2,이탈리아,이탈리아,,,,기타,다비드 페라리오,
2475,오르가즘,12/19/2013,"110,000",0.0%,"10,752,000",22,"5,268",1,2,스페인,스페인,,(주)소나무픽쳐스,청소년관람불가,다큐멘터리,조 솔,장고 에드워드
2475,익스펜더블 2,9/6/2012,"176,000",0.0%,"3,209,043,228",22,"444,456",1,7,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처",사이먼 웨스트,"실베스터 스탤론,브루스 윌리스,아놀드 슈왈제네거,제이슨 스타뎀,이연걸,장 끌로드 반담,척 노리스,리암 헴스워스,돌프 룬드그렌,테리 크루즈"
2475,인디애니유랑단-동네 한 바퀴,,"22,000",0.0%,"22,000",22,22,1,2,한국,한국,,,,기타,,
2475,인디애니유랑단-여행을 떠나요,,"22,000",0.0%,"22,000",22,22,1,2,기타,기타,,,,기타,,
2475,인디애니페스트 2014-독립보행3,,"132,000",0.0%,"132,000",22,22,1,1,한국,한국,,,,기타,,
2491,2014 최강애니전-2014 최강마니아1,,"91,000",0.0%,"91,000",21,21,1,2,기타,기타,,,,애니메이션,,
2491,SICAF2014 미드나잇 단편극장미드나잇 단편 극장 (단편 1-4),,"245,600",0.0%,"245,600",21,21,1,1,기타,기타,,,,애니메이션,,
2491,망대,3/12/2015,"181,000",0.0%,"181,000",21,21,1,3,한국,한국,문화공작소 낭만,골든타이드픽처스(주),전체관람가,다큐멘터리,문승욱,유관선
2491,블레이드 러너,,"100,000",0.0%,"100,000",21,21,1,1,,,,,,,,
2491,인디애니유랑단-동물 친구들,,"21,000",0.0%,"21,000",21,21,1,1,한국,한국,,,,기타,"박송이,박생기,장형윤,김정호,최현명,홍학순,이기영",
2491,인디애니페스트 2014-세상사는 법,,"126,000",0.0%,"126,000",21,21,1,1,한국,한국,,,,기타,,
2491,인디포럼2014 정리되는 마음,,"126,000",0.0%,"126,000",21,21,1,3,한국,한국,,,,기타,"윤유경,이진우",
2491,인디피크닉플러스 - 단편2: 기억과 성장,,"106,000",0.0%,"106,000",21,21,1,7,한국,한국,,,,기타,,
2499,2014 GSFF 단편초청 1,,"140,000",0.0%,"140,000",20,20,1,2,한국,기타,,,,기타,,
2499,2014 최강애니전-2014 최강임팩트2,,"78,000",0.0%,"78,000",20,20,1,2,기타,기타,,,,애니메이션,,
2499,2014 최강애니전-2014 최강임팩트4,,"94,000",0.0%,"94,000",20,20,1,2,기타,기타,,,,애니메이션,,
2499,Contemporary Wednesday+쇤베르크의 영화음악입문,,"188,000",0.0%,"188,000",20,20,1,1,기타,기타,,,,기타,,
2499,PISAF2014-파워레인저 다이노포스,,"40,000",0.0%,"40,000",20,20,1,1,일본,일본,,,,애니메이션,,
2499,SICAF2014 리얼 브라질,,"119,000",0.0%,"119,000",20,20,1,2,기타,기타,,,,애니메이션,,
2499,SIFF2014-폐막식,,"119,000",0.0%,"119,000",20,20,1,1,기타,기타,,,,기타,,
2499,거리에서,,"100,000",0.0%,"100,000",20,20,1,4,인도네시아,인도네시아,,,,다큐멘터리,다니엘 지브,
2499,거짓말 섹스가 좋아2,12/24/2013,"80,000",0.0%,"2,980,000",20,"4,490",1,2,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",진달래,"강수지,윤상두"
2499,대복성,7/14/1985,"100,000",0.0%,"100,000",20,20,1,1,홍콩,홍콩,,,연소자관람가,"액션,코미디",주연평,"성룡,정소추,장령,왕우"
2499,대지진 2014,5/22/2014,"10,000",0.0%,"10,000",20,20,1,2,미국,미국,,스크린조이,12세이상관람가,SF,매트 코드,"리차드 버기,줄리엣 아브레이"
2499,독립영화의 재발견 32회 - 윤가은 감독 단편展,,"100,000",0.0%,"100,000",20,20,1,2,한국,한국,,,,기타,윤가은,
2499,미스테리 예고살인,7/23/2014,"80,000",0.0%,"80,000",20,20,1,2,미국,미국,,스크린조이,15세이상관람가,"미스터리,스릴러",루시우스 C. 쿠에트,"로버트 미아노,대니 글로버,마틴 랜도,빌리 제인"
2499,믿을 수 없는 진실,,"119,000",0.0%,"119,000",20,20,1,2,미국,미국,,,,기타,할 하틀리,"애드리언 셸리,로버트 존 버크"
2499,바람의 소리 감독판,,"80,000",0.0%,"80,000",20,20,1,2,중국,중국,,(주)팝파트너스,15세이상관람가,"스릴러,액션,드라마,범죄","진국부,고군서","리빙빙,주신,소유붕,장한위"
2499,선거,,"100,000",0.0%,"100,000",20,20,1,2,일본,일본,,,,다큐멘터리,소다 카즈히로,
2499,아티스트,2/16/2012,"89,000",0.0%,"921,884,100",20,"120,454",1,3,미국,"미국,프랑스",,(주)영화사 진진,12세이상관람가,"멜로/로맨스,코미디,드라마",미셀 하자나비시우스,"장 뒤자르댕,베레니스 베조,존 굿맨,제임스 크롬웰"
2499,알렉시스를 위한 노래 + 더 퀸,,"43,500",0.0%,"43,500",20,20,1,2,기타,기타,,,,다큐멘터리,,
2499,예언: 파솔리니의 아프리카,,"133,000",0.0%,"465,000",20,73,1,1,이탈리아,이탈리아,,,,,엔리코 멘두니,
2499,타이어 + 우포늪의 사람들,,"100,000",0.0%,"100,000",20,20,1,2,기타,기타,,,,기타,"캬우 묘 륀,신성용",
2499,투 머더즈,,"139,000",0.0%,"139,000",20,20,1,1,독일,독일,,,,드라마,앤 조라 베라치드,
2520,112번의 결혼식,,"95,000",0.0%,"95,000",19,19,1,2,미국,미국,,,,다큐멘터리,덕 블락,
2520,12월 인디포럼 월례비행 '이송희일 감독 단편선',,"95,000",0.0%,"95,000",19,19,1,1,한국,한국,,,,기타,이송희일,
2520,SESIFF 2014 경쟁 6 (귀여운 섹스 이야기),,"95,000",0.0%,"95,000",19,19,1,2,기타,기타,,,,기타,,
2520,SESIFF 2014 경쟁 8 (우정과 사람사이),,"95,000",0.0%,"95,000",19,19,1,2,기타,기타,,,,기타,,
2520,가녀의 각서,,"90,000",0.0%,"90,000",19,19,1,3,일본,일본,,,,기타,,
2520,고우치야마 소슌,,"100,000",0.0%,"100,000",19,19,1,2,일본,일본,,,,기타,야마나카 사다오,
2520,그녀는 그것을 좋아해,,"114,000",0.0%,"114,000",19,19,1,2,미국,미국,,,,코미디,스파이크 리,"스파이크 리,토미 레이먼드 힉스"
2520,달콤한 영화 with 쇼콜라티에 고영주,,"95,000",0.0%,"95,000",19,19,1,1,기타,기타,,,,기타,,
2520,말아톤,1/27/2005,"114,000",0.0%,"26,285,057,000",19,"4,196,859",2,2,한국,한국,시네라인투(주),(주)쇼박스,전체관람가,드라마,정윤철,"조승우,김미숙,이진영,허자경,석명홍,정철우,이민숙,김장욱,전수지,정미선,정미영,김영아,이창헌,이기영,백성현,안내상"
2520,분노하라,,"113,000",0.0%,"113,000",19,19,1,2,프랑스,프랑스,,,,다큐멘터리,토니 갓리프,
2520,빅 퍼레이드,,"88,000",0.0%,"88,000",19,19,1,4,미국,미국,,,,"전쟁,멜로/로맨스",킹 비더,"존 길버트,르네 아도르"
2520,어이그 저 귓것,8/25/2011,"119,000",0.0%,"5,486,200",19,732,1,7,한국,한국,(주)제주넷,(주)영화사 진진,전체관람가,드라마,오멸,"문석범,오영순,양정원,조은,안민희,김대영,김진훈,최은미,양윤호"
2520,인디애니페스트 2014-새벽비행 1,,"75,000",0.0%,"75,000",19,19,1,1,한국,한국,,,,기타,,
2520,인디애니페스트 2014-포커스 일본 애니메이션1: 꿈의 일루젼,,"111,000",0.0%,"111,000",19,19,1,1,일본,일본,,,,기타,,
2520,지구 어디에도 없는 곳을 찾아서 + 단편,,"95,000",0.0%,"95,000",19,19,1,2,기타,기타,,,,기타,"에드가 하겐,소피아 비어렌트,폴 브레너,하라 쇼코",
2520,파리 5구의 여인,4/25/2013,"133,000",0.0%,"40,427,000",19,"5,264",1,3,프랑스,"프랑스,폴란드,영국",,세븐바이투픽쳐스,15세이상관람가,"스릴러,멜로/로맨스",파벨 파블리코브스키,"에단 호크,크리스틴 스콧 토마스,사미르 구에스미,요안나 쿨릭"
2520,파비스씨의 마지막 날,,"92,000",0.0%,"92,000",19,19,1,1,독일,독일,,,,드라마,헨릭 페셀,
2520,팔레르모의 결투,,"116,000",0.0%,"432,000",19,68,1,1,이탈리아,이탈리아,,,,,엠마 단테,
2538,SIYFF 2014 경쟁 9+,,"63,000",0.0%,"63,000",18,18,1,1,기타,기타,,,,기타,,
2538,거리 속 작은 연못,,"108,000",0.0%,"108,000",18,18,1,2,한국,한국,,,,다큐멘터리,이강길,
2538,머리 장식핀,,"86,000",0.0%,"86,000",18,18,1,3,일본,일본,,,,드라마,시미즈 히로시,
2538,벌집의 아이들,,"88,000",0.0%,"88,000",18,18,1,3,일본,일본,,,,기타,,
2538,사라진 여인,,"111,000",0.0%,"111,000",18,18,1,3,영국,영국,,,,"액션,코미디,미스터리,멜로/로맨스,스릴러",알프레드 히치콕,"마가렛 락우드,마이클 레드그레이브"
2538,세스의 만화왕국,,"77,500",0.0%,"77,500",18,18,1,2,캐나다,캐나다,,,,"애니메이션,드라마",,
2538,신과 재혼한 여인들,,"107,000",0.0%,"107,000",18,18,1,2,한국,한국,,,,다큐멘터리,이성규,
2538,안마와 여자,,"80,000",0.0%,"80,000",18,18,1,3,일본,일본,,,,드라마,,
2538,엄마,,"72,000",0.0%,"510,000",18,101,1,3,일본,일본,,,15세이상관람가,드라마,나루세 미키오,
2538,우리도 사랑한다,5/28/2009,"90,000",0.0%,"8,028,000",18,"1,355",1,5,독일,독일,,실버스푼,청소년관람불가,"드라마,멜로/로맨스",안드레아스 드레센,"우르술라 베르너,호르스테 베스트팔,호르스테 레흐베르그"
2538,인디포럼2014 삼성1,,"108,000",0.0%,"108,000",18,18,1,1,한국,한국,,,,기타,"홍리경,최아름",
2538,인디포럼2014 조각난 아우성,,"108,000",0.0%,"108,000",18,18,1,3,한국,한국,,,,기타,"황보새별,이현빈,주현숙,김경만",
2538,인생유전,,"120,000",0.0%,"841,000",18,153,1,1,프랑스,프랑스,,,전체관람가,"드라마,멜로/로맨스",마르셀 카르네,"아레티,장-루이 바로"
2538,저항의 애니메이터,,"109,000",0.0%,"109,000",18,18,1,2,이탈리아,이탈리아,,,,다큐멘터리,,
2538,지하세계,,"84,000",0.0%,"84,000",18,18,1,2,미국,미국,,,,"범죄,드라마,멜로/로맨스",조세프 본 스텐버그,"조지 밴크로프트,클리브 브룩"
2553,7월 단편 상상극장-이들이 우리의 배우다,,"119,000",0.0%,"119,000",17,17,1,4,한국,한국,,,,기타,"민용근,임보영,이광국",
2553,SICAF2014 경쟁: 시카프 키드 2,,"93,000",0.0%,"93,000",17,17,1,2,기타,기타,,,,애니메이션,,
2553,경복,7/11/2013,"129,000",0.0%,"4,692,200",17,633,1,3,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,드라마,최시형,"최시형,이정아,이종필,신이수"
2553,공정사회,4/18/2013,"102,000",0.0%,"97,703,000",17,"14,537",1,1,한국,한국,시네마팩토리,(주)엣나인필름,청소년관람불가,"드라마,스릴러",이지승,"장영남,마동석,황태광,배성우,엄태구,김형종,추귀정,홍기준,도용구,강민선,김시내,홍석재,김정숙,류성진,문예진,박성훈,박진희,송민승,송준,이병삼,지대한"
2553,괴물,7/27/2006,"152,000",0.0%,"66,716,104,300",17,"10,917,221",1,4,한국,한국,영화사청어람(주),(주)쇼박스,12세관람가,"SF,가족,드라마",봉준호,"송강호,변희봉,박해일,배두나,고아성,오달수,박노식,라미란,고수희,윤제문,김뢰하,고창석,박진우,김학선,신현종,신승리,조덕제,조진영,김창렬,김병훈,이재응,이훈진,정강희,김대근,김효선,김종준,김다영,이왕우,유승목,손진호,권병길"
2553,김 알렉스의 식당: 안산-타슈켄트,,"70,000",0.0%,"70,000",17,17,1,4,한국,한국,,,,다큐멘터리,김소영,
2553,대홍수,,"58,000",0.0%,"58,000",17,17,1,2,미국,미국,,,,다큐멘터리,,
2553,레즈,,"72,000",0.0%,"72,000",17,17,1,1,미국,미국,,,고등학생이상관람가,"드라마,멜로/로맨스",워렌 비티,"워렌 비티,다이안 키튼,저지 코신스키"
2553,루르드,2/17/2011,"100,000",0.0%,"64,631,500",17,"9,996",1,2,오스트리아,"오스트리아 ,프랑스,독일",,프리비젼엔터테인먼트,전체관람가,드라마,예시카 하우스너,"실비 테스튀,레아 세이두"
2553,리디큘,,"86,000",0.0%,"86,000",17,17,1,3,,,,,,,,
2553,마법사들,3/30/2006,"149,000",0.0%,"42,700,900",17,"7,242",1,1,한국,한국,"(주)드림컴스,마법사필름",(주)드림컴스,15세관람가,드라마,송일곤,"정웅인,이승비,강경헌,김학선"
2553,범죄의 재구성,4/15/2004,"112,500",0.0%,"6,133,498,700",17,"942,303",1,2,한국,한국,(주)싸이더스,(주)쇼박스,18세관람가,스릴러,최동훈,"김윤석,박신양,주진모,염정아,이기철,백윤식,이문식,천호진,박원상,김상호,성소원,송현정,한지선,서종해,김선태,이호원,박세환,오형진,이경헌,이인성,이현정,임하룡,정석원,윤다경,조희봉"
2553,블랙 아웃,,"98,000",0.0%,"98,000",17,17,1,2,영국,영국,,,,다큐멘터리,에바 웨버,
2553,블러드 심플,,"74,000",0.0%,"74,000",17,17,1,1,미국,미국,,,18세관람가,"범죄,드라마,스릴러",조엘 코엔,"존 게츠,프란시스 맥도먼드,댄 헤다야"
2553,블루스 브라더스,12/20/1981,"88,000",0.0%,"88,000",17,17,1,1,미국,미국,유니버셜 픽쳐스,,국민학생관람불가,코미디,존 랜디스,"제임스 브라운,존 벨루시,댄 애크로이드"
2553,비룽가,,"85,000",0.0%,"85,000",17,17,1,1,영국,영국,,,,다큐멘터리,,
2553,빙독,,"85,000",0.0%,"85,000",17,17,1,2,대만,대만,,,,드라마,미디 지,
2553,야만의 땅,,"67,500",0.0%,"67,500",17,17,1,2,프랑스,프랑스,,,,다큐멘터리,,
2553,어느 남편의 부인 살리기,,"102,000",0.0%,"102,000",17,17,1,2,보스니아,"보스니아,프랑스,기타",,,,드라마,다니스 타노비치,
2553,어렴풋이 섬광이,,"72,500",0.0%,"72,500",17,17,1,2,프랑스,"프랑스,이탈리아",,,,다큐멘터리,,
2553,에어플레인,,"90,000",0.0%,"90,000",17,17,1,1,,,,,,,,
2553,인간 vs 쓰레기,,"85,000",0.0%,"85,000",17,17,1,1,프랑스,프랑스,,,,다큐멘터리,마르틴 에스포지토,
2553,"인간적인, 너무나 인간적인",,"66,000",0.0%,"66,000",17,17,1,2,독일,독일,,,,다큐멘터리,,
2553,인디피크닉플러스 - 단편1: 젊은 그대,,"90,000",0.0%,"90,000",17,17,1,5,한국,한국,,,,기타,,
2553,조용히 해!,,"85,000",0.0%,"85,000",17,17,1,1,러시아,러시아,,,,다큐멘터리,빅토르 코사코프스키,
2553,카사 그란데,,"102,000",0.0%,"102,000",17,17,1,2,브라질,브라질,,,,드라마,펠리페 바르보사,
2553,콰르텟,3/28/2013,"102,000",0.0%,"90,338,000",17,"12,734",1,2,영국,영국,,㈜영화사 백두대간,12세이상관람가,"코미디,드라마",더스틴 호프만,"매기 스미스,마이클 갬본,빌리 코놀리,폴린 콜린스,톰 커트니"
2553,크럼,,"102,000",0.0%,"302,000",17,60,1,2,미국,미국,,,,다큐멘터리,테리 즈위고프,
2581,9월의 새들,,"52,500",0.0%,"52,500",16,16,1,2,기타,기타,,,,다큐멘터리,,
2581,,,"109,000",0.0%,"109,000",16,16,1,1,한국,한국,,,,기타,,
2581,PISAF2014-국제학생경쟁 3,,"91,000",0.0%,"91,000",16,16,1,1,기타,기타,,,,애니메이션,,
2581,SICAF2014 MIAF 추상애니메이션 특별전,,"96,000",0.0%,"96,000",16,16,1,2,기타,기타,,,,애니메이션,,
