■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2013-01-01~2013-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
841,갯마을,8/6/1978,"1,018,000",0.0%,"1,032,000",593,600,1,9,한국,한국,합동영화사,,12세이상관람가,"드라마,멜로/로맨스",김수형,"장미희,유영국,한은진,이영하"
842,스파르타쿠스,,"1,160,000",0.0%,"1,160,000",580,580,1,16,미국,미국,,,15세이상관람가,"드라마,멜로/로맨스,액션,전쟁",스탠리 큐브릭,"커크 더글라스,로렌스 올리비에"
842,이프!,5/2/2013,"3,368,000",0.0%,"3,368,000",580,580,8,117,네덜란드,"네덜란드,벨기에",,영화사 보라,전체관람가,"판타지,가족",엘렌 스미트,"케나디 쥬르댕 브롬리,조크 찰스마,허브 스타펠"
844,누구나 제 명에 죽고 싶다,3/14/2013,"4,430,500",0.0%,"4,430,500",577,577,7,123,한국,한국,한국영화아카데미,씨제이 씨지브이(CJ CGV)(주),청소년관람불가,"드라마,액션",김승현,"최원영,김이정,강호,신현탁,김원식,전종석,강구현,공민정"
845,레퀴엠,10/19/2013,"13,556,500",0.0%,"13,556,500",576,576,6,74,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,다니엘 바렌보임,"요나스 카우프만,엘리나 가랑차"
846,쿼바디스,1/13/1973,"1,149,000",0.0%,"5,503,982",574,"5,280",1,12,미국,미국,메트로-골드윈-마이어,,연소자관람가,"드라마,사극",머빈 르로이,"데보라 카,로버트 테일러,레오 겐"
847,파르지팔,5/16/2013,"15,059,000",0.0%,"15,059,000",571,571,2,61,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,마이클 슐츠,요한보타
848,사하라,,"1,140,000",0.0%,"1,140,000",570,570,1,17,미국,미국,,,,"액션,드라마,전쟁",졸탄 코다,"험프리 보가트,브루스 버네트,J. 캐롤 네이쉬"
848,플라잉 머신 3D,1/9/2014,"6,270,000",0.0%,"6,270,000",570,570,1,1,영국,"영국,폴란드",,C 무비,전체관람가,"애니메이션,어드벤처,가족",마틴 클랩,"헤더 그레이엄,랑랑"
850,두 여인,,"1,142,000",0.0%,"6,366,000",568,"3,155",1,10,이탈리아,"이탈리아,프랑스",,,,"드라마,전쟁",비토리오 데 시카,"장 폴 벨몽도,소피아 로렌"
850,하늘에서 음식이 내린다면,2/11/2010,"4,042,000",0.0%,"5,417,904,500",568,"655,078",2,21,미국,미국,소니 픽쳐스 애니메이션,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,가족","필 로드,크리스 밀러","빌 헤이더,제임스 칸,앤디 샘버그,안나 패리스"
852,지상 최대의 작전,,"1,128,000",0.0%,"1,128,000",564,564,1,12,,,,,,,,
853,대해적,,"954,000",0.0%,"954,000",548,548,1,9,미국,미국,,,,"어드벤처,액션",앤소니 퀸,"율 브린너,찰톤 헤스톤"
854,경복,7/11/2013,"4,157,200",0.0%,"4,563,200",547,616,1,58,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,드라마,최시형,"최시형,이정아,이종필,신이수"
855,비는 행운을 싣고,,"939,000",0.0%,"939,000",545,545,1,9,미국,미국,,,,"멜로/로맨스,서부극(웨스턴),스릴러",조셉 안소니,"버트 랭커스터,캐서린 헵번,웬델 코리,로이드 브리지스,얼 홀리만"
856,라쇼몽,,"2,176,000",0.0%,"2,176,000",544,544,1,5,,,,,,,,
856,타락천사,12/23/1995,"4,346,500",0.0%,"8,913,000",544,"1,251",1,9,홍콩,홍콩,택동전영제작유한공사,,"연소자관람불가,15세이상관람가",드라마,왕가위,"금성무,이가흔,여명,양채니"
858,바디 앤 안티바디,7/11/2013,"3,258,000",0.0%,"3,258,000",543,543,1,3,미국,미국,,TCO(주)더콘텐츠온,청소년관람불가,"코미디,드라마",케리 더글라스 다이,"로버트 고메즈,레슬리 켄달 다이"
859,그 여자 그 남자의 속사정,1/31/2013,"3,747,000",0.0%,"3,747,000",539,539,5,63,한국,한국,모티브 필름,어뮤즈,15세이상관람가,"멜로/로맨스,코미디",이윤형,"정다혜,연제욱,서지석,이상일,한설아,이춘성,김훈,정애화"
860,스톤 부인의 로마의 봄,,"1,074,000",0.0%,"1,074,000",537,537,1,6,미국,"미국,영국",,,15세이상관람가,드라마,호세 쿠인테로,"워렌 비티,비비안 리"
861,토리노의 말,2/23/2012,"4,427,000",0.0%,"25,970,000",535,"3,340",1,7,헝가리,"헝가리,프랑스,독일,스위스,미국",,(재)전주국제영화제조직위원회,15세이상관람가,드라마,벨라 타르,"에리카 보크,야노스 데르즈시"
862,내일은 영원히,,"1,068,000",0.0%,"1,068,000",534,534,1,9,멕시코,멕시코,,,,드라마,어빙 피첼,"오손 웰즈,클로데트 콜베트"
863,신의 소녀들,12/6/2012,"3,341,000",0.0%,"50,319,500",532,"6,719",5,62,루마니아,"루마니아,프랑스",,찬란,15세이상관람가,드라마,크리스티안 문쥬,"크리스티나 플루터,코스미나 스트라탄"
863,파리의 아메리카인,,"1,064,000",0.0%,"1,064,000",532,532,1,12,미국,미국,,,,"드라마,뮤지컬,멜로/로맨스",빈센트 미넬리,
865,오만과 편견,,"1,060,000",0.0%,"2,828,000",530,"1,414",1,10,미국,미국,,,12세이상관람가,"드라마,뮤지컬",로버트 Z. 레너드,"로렌스 올리비에,그리어 가슨"
866,방독피,8/22/2013,"3,305,000",0.0%,"4,003,000",529,647,7,77,한국,한국,(주)두엔터테인먼트,(주)두엔터테인먼트,청소년관람불가,"미스터리,스릴러","김곡,김선","장리우,박지환,조영진,임수아,잇을,장현남,정병욱,정섬,정지선,정훈,조문식,조아라,지연,진지현,최기수,김경민,김경민,한동수,한휘수,홍경원,홍두현,홍준원,황인태,김은희,박성미,박성미,박지원,오태호"
867,젊은 엄마,8/6/2013,"3,168,000",0.0%,"3,168,000",528,528,1,2,한국,한국,"골든타이드픽처스(주),밀크픽처스","골든타이드픽처스(주),(주)옐로우필름",청소년관람불가,"멜로/로맨스,드라마,판타지",공자관,"이은미,정봉재,지나,공자관"
868,리버티 밸런스를 쏜 사나이,,"1,172,000",0.0%,"1,172,000",526,526,1,11,미국,미국,,,,서부극(웨스턴),존 포드,존 웨인
869,로맨스 빠빠,1/28/1960,"1,053,000",0.0%,"4,711,000",525,"2,349",1,18,한국,한국,신필름,,15세이상관람가,"드라마,멜로/로맨스",신상옥,"신성일,주증녀,최은희,최은희"
870,공각기동대 어라이즈 보더 1: 고스트 페인,10/24/2013,"3,613,000",0.0%,"3,613,000",524,524,8,88,일본,일본,,에이원엔터테인먼트,15세이상관람가,"애니메이션,SF",키세 카즈치카,
870,서울연애,10/30/2014,"2,869,500",0.0%,"2,869,500",524,524,1,3,한국,한국,서울독립영화제,서울독립영화제,청소년관람불가,드라마,이우정,"박주희,구교환,한슬기,이채은,류혜영,이민지"
872,마리아 스투아르다,9/7/2013,"12,755,500",0.0%,"12,755,500",523,523,2,24,미국,미국,,(주)인스터피씨엠,전체관람가,"공연,드라마,멜로/로맨스",데이비드 맥비카,
872,몬테크리스토 백작,,"890,000",0.0%,"890,000",523,523,1,9,미국,미국,,,,"어드벤처,액션",롤랜드 V. 리,로버트 도냇
874,내 남자의 아내도 좋아,4/15/2009,"2,609,000",0.0%,"451,244,000",519,"66,884",1,10,스페인,"스페인,미국",(Europe) Media Program,(주)씨지브이신도림,15세이상관람가,"드라마,멜로/로맨스",우디 알렌,"스칼렛 요한슨,페넬로페 크루즈,하비에르 바르뎀,레베카 홀"
875,미드나잇 선,8/8/2013,"2,864,000",0.0%,"2,864,000",518,518,4,30,미국,미국,,어뮤즈,청소년관람불가,"공포(호러),드라마,어드벤처",스콧 레베레히트,"잭 킬버그,마야 패리쉬"
876,맹룡과강,10/11/1974,"3,142,000",0.0%,"3,142,000",514,514,5,30,홍콩,홍콩,골든하베스트,(주)팝엔터테인먼트,15세이상관람가,"액션,코미디,범죄",이소룡,"척 노리스,이소룡"
877,팔도 사나이,,"878,000",0.0%,"878,000",512,512,1,10,,,,,,,,최성
878,내일의 팔도강산,1/12/1971,"1,020,000",0.0%,"1,020,000",510,510,1,6,한국,한국,삼영필림,,12세이상관람가,드라마,강대철,"김희갑,황정순,김정훈"
879,엘 시드,9/21/1971,"1,019,000",0.0%,"3,462,790",508,"3,646",1,8,미국,"미국,이탈리아,영국",,,,"드라마,사극,전쟁",안소니 만,"찰톤 헤스톤,소피아 로렌"
880,젊은이의 양지,10/28/1972,"1,354,000",0.0%,"10,889,000",506,"5,246",1,15,미국,미국,파라마운트 픽쳐스,,15세이상관람가,"드라마,액션,멜로/로맨스",조지 스티븐스,"엘리자베스 테일러,몽고메리 클리프트"
881,물고기,1/31/2013,"4,558,000",0.0%,"4,558,000",504,504,4,56,한국,한국,디마엔터테인먼트,(주)미로비젼,15세이상관람가,미스터리,박홍민,"이장훈,김선빈,최소은,박노식,임호상,홍이게,박홍민"
881,하비비,,"2,017,500",0.0%,"2,017,500",504,504,2,8,인도네시아,인도네시아,,,,드라마,파오잔 리잘,"레자 라하디안,분가 시트라 레스타리"
883,사라진 기억,12/12/2013,"2,113,000",0.0%,"2,113,000",502,502,5,16,기타,"기타,프랑스,벨기에",,그린나래미디어(주),청소년관람불가,"멜로/로맨스,SF,스릴러",크리스티나 부오지테,"마리우스 잠폴스키스,훌가 주탈리트"
884,시바타와 나가오,,"751,296",0.0%,"874,276",500,675,1,23,한국,"한국,일본",㈜인디스토리,,,드라마,양익준,"시바타 치히로,나가오 타쿠마"
884,시에라 마드레의 보물,,"846,000",0.0%,"1,850,000",500,690,1,9,미국,미국,,,,"어드벤처,드라마",존 휴스턴,"험프리 보가트,월터 휴스톤"
884,체리밤,8/14/2013,"1,025,000",0.0%,"1,025,000",500,500,3,4,영국,영국,,라인트리엔터테인먼트,청소년관람불가,"드라마,스릴러","리사 바로스 드사,글렌 레이번","루퍼트 그린트,로버트 시한,킴벌리 닉슨"
887,비엔나전투 1683,8/8/2013,"1,029,000",0.0%,"1,029,000",496,496,3,4,이탈리아,"이탈리아,폴란드",,라인트리엔터테인먼트,15세이상관람가,액션,렌조 마르티넬리,"F. 머레이 아브라함,엔리코 로 베르소"
887,영웅이 되고 싶은 남자,8/8/2013,"1,039,000",0.0%,"1,039,000",496,496,4,5,대만,"대만,미국",,라인트리엔터테인먼트,15세이상관람가,"코미디,스릴러",데이얀 엉,"케빈 스페이시,오언조"
889,벌거숭이,9/26/2013,"3,163,000",0.0%,"3,283,000",495,515,7,128,한국,한국,이닥픽쳐스,이닥픽쳐스,청소년관람불가,"범죄,드라마",박상훈,"정민준,김민혁,장리우,정진옥,오은호"
890,기적,12/23/1972,"991,000",0.0%,"8,009,558",493,"5,195",1,11,미국,미국,워너 브러더스 픽쳐스,,중학생이상관람가,"멜로/로맨스,전쟁",어빙 래퍼,로저 무어
890,수색자,,"986,000",0.0%,"1,440,000",493,589,1,13,미국,미국,워너 브러더스 픽쳐스,,,"액션,드라마,어드벤처,서부극(웨스턴)",존 포드,"존 웨인,제프리 헌터,나탈리 우드,베라 마일즈"
890,월드 워 좀비,11/27/2013,"2,959,000",0.0%,"2,959,000",493,493,6,18,미국,"미국,영국",,(유)조이앤컨텐츠그룹,청소년관람불가,"공포(호러),액션",닉 라이온,"빙 라메스,타린 매닝,조니 파카"
893,이주일의 리빠동 사장,10/18/1980,"982,000",0.0%,"982,000",491,491,1,9,한국,한국,한진흥업주식회사,,연소자관람불가,코미디,김인수,"이주일,장은숙,황견,이영"
894,로미오와 줄리엣,9/26/2013,"8,491,000",0.0%,"8,491,000",488,488,7,62,영국,영국,,(주)인스터피씨엠,전체관람가,공연,케네스 맥밀란,
895,청춘정담,11/21/2013,"3,176,500",0.0%,"3,176,500",484,484,6,84,한국,한국,디마엔터테인먼트,디마엔터테인먼트,15세이상관람가,"멜로/로맨스,코미디",문인수,"송삼동,차현정,고경표,한서진,김다빈,김종민,김진우,문인수,박은성,이철민,조영진"
896,암살자,,"840,000",0.0%,"840,000",481,481,1,9,한국,한국,,,,전쟁,이만희,
897,레베카,,"1,230,000",0.0%,"1,230,000",480,480,1,11,미국,미국,,,15세이상관람가,"미스터리,멜로/로맨스,스릴러",알프레드 히치콕,"로렌스 올리비에,조안 폰테인,조지 샌더스"
897,킬리만자로의 눈,,"960,000",0.0%,"11,031,000",480,"5,494",1,16,미국,미국,,,,"드라마,멜로/로맨스",헨리 킹,"그레고리 펙,에바 가드너,수잔 헤이워드"
899,열혈남아,10/14/1989,"3,835,000",0.0%,"4,549,500",479,585,1,5,홍콩,홍콩,,,고등학생이상관람가,"드라마,범죄",왕가위,"장만옥,유덕화,장학우,만자량"
900,세이사쿠의 아내,,"2,703,000",0.0%,"2,703,000",476,476,1,7,일본,일본,,,15세이상관람가,"드라마,멜로/로맨스",마스무라 야스조,
901,비우,,"951,000",0.0%,"951,000",474,474,1,20,프랑스,프랑스,,,,드라마,아나톨 리트박,"다니엘 다리우,찰스 보이어"
902,나의 가족 나의 도시,,"2,470,000",0.0%,"2,470,000",472,472,1,14,독일,독일,,(주)에스와이코마드,전체관람가,"코미디,드라마",야세민 삼데렐리,"파리 오군 야르딤,베다트 에린킨,릴레이 호저,라파엘 코우스리스,아일린 테첼"
902,체 게바라 : 뉴맨,11/29/2012,"2,535,000",0.0%,"6,568,000",472,"1,022",1,17,쿠바,"쿠바,아르헨티나",,(주)피터팬픽쳐스,15세이상관람가,다큐멘터리,트리스탄 바우에르,
904,백은제국,12/24/2013,"2,370,000",0.0%,"2,370,000",470,470,5,15,중국,"중국,홍콩,대만",,스크린조이,15세이상관람가,"액션,드라마",요수화,"곽부성,학뢰"
905,마부,,"784,000",0.0%,"12,026,000",467,"6,037",1,13,한국,한국,화성영화,,미정,드라마,강대진,"김승호,신영균,황정순"
906,"꽃잎, 춤",11/21/2013,"3,638,000",0.0%,"3,638,000",466,466,3,67,일본,일본,,(주)영화사 조제,12세이상관람가,드라마,이시카와 히로시,"미야자키 아오이,안도 사쿠라,후키이시 카즈에"
907,종로의 기적,6/2/2011,"3,214,400",0.0%,"55,743,300",465,"7,520",1,47,한국,한국,"성소수문화환경을 위한 모임 '연분홍치마',한국게이인권운동단체 친구사이",시네마달,15세이상관람가,다큐멘터리,이혁상,"소준문,정욜,최영수,장병권"
908,최민수의 어쌔씬 코드,12/24/2013,"2,300,000",0.0%,"2,300,000",460,460,5,14,미국,미국,,(유)조이앤컨텐츠그룹,청소년관람불가,액션,래리 리긴스,최민수
909,표류일기,8/9/1997,"3,038,500",0.0%,"3,038,500",459,459,7,58,한국,한국,비손텍,시네마 뉴원,"연소자관람가,전체관람가","가족,드라마,어드벤처",원성진,"이나리,이영하,전무송,선우은숙"
910,젊은 사자들,,"914,000",0.0%,"2,544,000",457,"1,272",1,12,미국,미국,,,18세 미만인 자는 관람할 수 없는 등급,"드라마,전쟁",에드워드 디미트릭,"말론 브란도,몽고메리 클리프트,딘 마틴"
911,내가 고백을 하면,11/15/2012,"3,806,000",0.0%,"91,430,000",454,"11,969",2,39,한국,한국,"(주)영화사 조제,(주)스폰지이엔티",(주)마인스 엔터테인먼트,15세이상관람가,"멜로/로맨스,드라마",조성규,"김태우,예지원,장민관,한성근,이인경,박지홍,안지혜,윤혜리,류승수"
911,북극의 후예 이누크,8/29/2013,"3,478,000",0.0%,"3,478,000",454,454,4,47,기타,"기타,프랑스",,(주)피터팬픽쳐스,12세이상관람가,"어드벤처,드라마",마이크 매깃슨,"가바 피터슨,올레 톰센 하메켄"
911,수호지-의적유당,11/22/2013,"1,518,000",0.0%,"1,518,000",454,454,4,14,중국,중국,,(유)조이앤컨텐츠그룹,15세이상관람가,액션,류신의,쳉 하오난
914,늑대소년,10/31/2012,"3,033,500",0.0%,"46,593,140,500",452,"6,654,842",2,65,한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,드라마,판타지",조성희,"송중기,박보영,장영남,유연석,김향기,장서이,한민혁,이승주,최광락,오영석,차종호,이영란,유승목,서동수"
915,천국과 지옥,,"1,804,000",0.0%,"1,804,000",451,451,1,4,일본,일본,,,,"스릴러,드라마",구로사와 아키라,
916,대석굴암,,"900,000",0.0%,"900,000",450,450,1,16,한국,한국,,,,드라마,홍성기,"신성일,엄앵란,박노식"
916,어디로 갈까요?,5/16/2013,"2,451,000",0.0%,"2,451,000",450,450,4,192,한국,한국,(주)진진엔터테인먼트필름,주식회사 마운틴픽쳐스,청소년관람불가,멜로/로맨스,진승현,"김규리,유건,이창훈,이희승,정성훈,조정래,최광영,최용욱,황성민,김옥철,김은성"
918,러빙 이비자: 섹슈얼아일랜드,11/14/2013,"2,774,000",0.0%,"2,774,000",449,449,6,23,네덜란드,네덜란드,,주식회사 풍경소리,청소년관람불가,"드라마,성인물(에로),코미디",요한 니젠허스,"얀 쿠이즈먼,킴 핀스트라"
919,행복한 사전,2/20/2014,"3,800,000",0.0%,"3,800,000",448,448,1,3,일본,일본,,씨네그루(주)다우기술,전체관람가,"드라마,코미디",이시이 유야,"마츠다 류헤이,미야자키 아오이,오다기리 조,와타나베 미사코,이케와키 치즈루"
920,오페라-카르멘(메트로폴리탄),4/4/2010,"5,602,000",0.0%,"73,406,000",446,"3,888",1,10,미국,미국,메트로폴리탄 오페라,㈜메가박스,12세이상관람가,"뮤지컬,공연","게리 할버슨,리처드 이어","엘리나 가랑차,로베르토 알라냐"
921,7인의 사무라이,,"1,780,000",0.0%,"1,780,000",445,445,1,4,일본,일본,토호 컴퍼니,,15세이상관람가,"드라마,액션",구로사와 아키라,"후지와라 카마타리,츠시마 케이코"
922,카이로의 붉은 장미,,"3,011,000",0.0%,"3,011,000",444,444,1,3,,,,,,,,
923,독짓는 늙은이,3/4/1969,"764,000",0.0%,"764,000",441,441,1,9,한국,한국,동양영화사,,전체관람가,드라마,최하원,"김정훈,김희라,김정옥,황해,윤정희"
924,사육-내안에 가둔 그녀,10/24/2013,"2,220,000",0.0%,"2,220,000",440,440,5,27,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이세일,유세미
924,영광의 탈출,,"880,000",0.0%,"2,090,016",440,"3,052",1,6,미국,미국,,,,"드라마,전쟁",오토 프레밍거,"폴 뉴먼,에바 마리 세인트"
924,춘향뎐(春香傳),1/29/2000,"880,000",0.0%,"1,080,000",440,465,1,9,한국,한국,태흥영화(주),,12세관람가,"드라마,사극",임권택,"조승우,이효정,조현철,박길수,이혜은,이도겸"
