■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2017-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
3859,이웃집 여자: 기 빨리는 남자,2/8/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나쿠루 하라다,
3859,이웃집 여자의 신음,3/3/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",모리 히데토라,
3859,이자카야 모녀 스와핑,3/1/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,후지타 타츠로,
3859,이채담의 지스팟,10/26/2017,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박주영,이채담
3859,이혼의 조건,2/8/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,긴다이치 코고로,쿠로세 메이
3859,익스펜더블 에셋,3/29/2017,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)시네마리퍼블릭,15세이상관람가,"액션,전쟁",티노 스트럭맨,"티노 스트럭맨,테드 맥긴리,제이크 부시"
3859,인도식 오일 마사지,6/1/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,다케다 히데오,
3859,인디펜던츠 데이: 외계의 대침공,12/6/2017,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"액션,SF",,
3859,인사이드 워,1/23/2017,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,(주)시네마리퍼블릭,12세이상관람가,"드라마,판타지","브렛 바벨,드류 바벨","브렛 바벨,레베카 레이드"
3859,인어공주 이야기,11/3/2017,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(주)영화사 안다미로,전체관람가,"판타지,드라마",,
3859,인크레더블 스파이더,10/6/2017,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"SF,스릴러",티보 타카스,"패트릭 멀둔,크리스타 캠벨"
3859,인테로게이션,1/6/2017,"4,000",0.0%,"4,000",1,1,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,스릴러,범죄",스테판 레이놀즈,"애덤 코플랜드,씨제이 페리"
3859,인페르날,5/11/2017,"8,000",0.0%,"8,000",1,1,1,1,미국,미국,,(주)나우콘텐츠,15세이상관람가,공포(호러),브라이언 코인,"앤디 오스트로프,조시 로셋"
3859,인페르노 타워,10/16/2017,"5,000",0.0%,"5,000",1,1,1,1,프랑스,프랑스,,위드 라이언 픽쳐스,15세이상관람가,스릴러,에릭 섬머,"클레어 폴라니,제이미 밤버"
3859,일대일,5/22/2014,"2,000",0.0%,"78,747,100",1,"10,142",1,1,한국,한국,(주)김기덕 필름,(주)김기덕 필름,청소년관람불가,드라마,김기덕,"마동석,이인경,이이경,김영민,안지혜,최영미,이나라,이종필,김미진,김민진,김종우,김훈영,박경민,박보영,김소현,임화영,박소담,조동인,손종학,김중기"
3859,일본 엄마 무삭제,8/15/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,김무원,
3859,일본 여대생 친구,5/11/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오가와 테츠야,
3859,일본 온천 여행기,1/5/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),칸바라 이쿠토,카미노 이즈미
3859,일본여자:화끈한 성생활,6/16/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,마키 아즈사
3859,임베디드,2/13/2017,"2,000",0.0%,"2,000",1,1,1,1,호주,호주,,(주)시네마리퍼블릭,청소년관람불가,"스릴러,미스터리,멜로/로맨스",스티븐 스웰,"닉 바클라,로라 고든"
3859,자매의 사정,9/12/2017,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,"윤채아,유남선",
3859,자유부인 2017,4/4/2017,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,멜로/로맨스,윤대이,"이채담,채길병"
3859,작은 엄마 2: 삼촌의 여자들,12/20/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3859,작은 엄마: 삼촌의 아내를 탐하다,4/26/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,작은 엄마: 삼촌의 아내를 탐하다 (무삭제),7/27/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,작은엄마 2: 삼촌이 없던 날,5/31/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,작은엄마 2: 삼촌이 없던 날 (무삭제),8/9/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,작은엄마 : 시조카 역습,6/13/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,나카메구로 코우지,토노 미호
3859,잔혹 괴담,6/24/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"공포(호러),드라마",다이치로 나츠메,
3859,잠 못드는 공포이야기,9/11/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"공포(호러),미스터리",마츠모토 료,
3859,잠입 당하는 여형사의 순결,5/27/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",밤비노 푸린,나가세 마미
3859,저지 캅: 테러 어택,10/19/2017,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"액션,SF,스릴러",이안 카슨,
3859,저지드레드 3D,12/6/2012,"5,000",0.0%,"369,185,000",1,"48,795",1,1,영국,영국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"SF,액션",피트 트래비스,"칼 어번,제이슨 코프,올리비아 썰비"
3859,전남친에게 성희롱,1/19/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하야시카와 케이테루,하타노 유이
3859,전망 좋은 부동산,8/17/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",S.세타니,아사히나 아카리
3859,전망 좋은 부동산 무삭제판,10/14/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",S.세타니,
3859,전망 좋은 집 3 (무삭제),2/2/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,영화사 인연,영화사 인연,청소년관람불가,"멜로/로맨스,드라마",곽승호,
3859,전설의 검,5/30/2017,"3,000",0.0%,"3,000",1,1,1,1,이탈리아,이탈리아,,(주)케이알씨지,15세이상관람가,액션,스테파노 밀라,"말콤 맥도웰,그렉 챈들러 매니스"
3859,전철 쾌락여행,4/1/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,치쿠도 테츠야,타츠미 유이
3859,절정욕구 유부녀,11/16/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하마 류지,
3859,절정을 맛본 아내 이야기,7/6/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),존 류지,
3859,젊은 과부의 욕정 무삭제판,5/8/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,
3859,젊은 며느리: 시아버지의 유혹에 빠지다,3/15/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,카와카미 유우,
3859,젊은 며느리: 시아버지의 유혹에 빠지다(무삭제),7/26/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,카와카미 유우,
3859,젊은 새엄마 무삭제,7/4/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,세이나 아리사
3859,젊은 아내,4/26/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,나루세 코코미,
3859,젊은 아내 (무삭제),7/26/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,나루세 코코미,
3859,젊은 아내: 남편 교환의 날,10/27/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,젊은 암케유부녀,12/1/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 유스이,
3859,젊은 이모들: 어린 남자를 탐하다,2/9/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,스즈키 마사하루,
3859,젊은 이모들: 어린 남자를 탐하다(무삭제),5/31/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,스즈키 마사하루,
3859,젊은 처형(무삭제),5/10/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,하마사키 리오
3859,젊은 형수,1/17/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
3859,젊은 형수 무삭제,3/28/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,미즈미 사키
3859,젊은 형수: 홍콩 가는 날,5/17/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,이노모토 하루코
3859,젊은 형수님: 형의 여자를 탐하다,12/8/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3859,젊은새댁 다른남자와 2,7/18/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,긴다이치 코고로,오츠키 히비키
3859,정력가 스님의 호색한 생활,4/27/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),세키네 카즈미,
3859,정사 : 내 친구의 애인,6/1/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
3859,정사 : 내 친구의 애인 무삭제판,7/27/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
3859,정사-두자매-무삭제,11/29/2017,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박주영,이채담
3859,정사: 바람난 유부녀들-감독판,12/24/2017,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박범수,
3859,정사:신입 여사원,9/8/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",비바 곤조,
3859,정사:아내를 빌려주세요,6/30/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,
3859,정사:친구의 새엄마,12/7/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
3859,젖은 속옷에 비친 가슴,3/16/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,토모다 아야카
3859,제9회 DMZ국제다큐영화제 단체관람2,,"5,000",0.0%,"5,000",1,1,1,1,네덜란드,네덜란드,,,,다큐멘터리,,
3859,제9회 DMZ국제다큐영화제 한국다큐쇼케이스단편1,,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,,,,다큐멘터리,,
3859,제네시스 : 새로운 시대의 서막,7/5/2017,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,주식회사 레드아이스,15세이상관람가,SF,,
3859,조폭의 법칙,6/8/2017,"3,000",0.0%,"3,000",1,1,1,1,일본,일본,,(주)케이알씨지,청소년관람불가,"액션,드라마",히데지 마쯔오이,
3859,조폭의 법칙2,6/20/2017,"3,000",0.0%,"3,000",1,1,1,1,일본,일본,,(주)케이알씨지,청소년관람불가,"액션,드라마",히데지 마쯔오이,마츠카타 히로키
3859,좀비 대 에일리언,5/13/2017,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,주식회사 풍경소리,15세이상관람가,"SF,액션,스릴러",로코 니시보치아,
3859,좀비 헌터,9/8/2017,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,주식회사 풍경소리,청소년관람불가,"액션,공포(호러)",하미드 토라브푸르,"스티븐 루크,토니 토드"
3859,좋아죽는 미망인,8/10/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),긴 류지,
3859,주부의 타락-너도 그래,7/20/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),우수바시 수이,
3859,주택집 처녀의 젖어 드는 하숙집,3/2/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아라키 타로,타케우치 사리나
3859,중년남과 고양이 여인의 동거,1/2/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카네다 사토시,"쿠라모치 유카,하츠미 사키"
3859,즉석 미팅후 모텔,7/20/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타카사카 미키야,
3859,지명 가능한 고급술집녀,11/16/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠라타 미키오,
3859,지하실,2/13/2017,"8,000",0.0%,"8,000",1,1,1,1,미국,미국,,(주)티에스앤컴퍼니,청소년관람불가,"스릴러,드라마",조셉 와트너체니,롭 자브레키
3859,직장 상사의 미인아내,8/24/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
3859,직장 스와핑 : 예쁜 여직원들,8/17/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,미즈미 사키
3859,진찰대의 누드간호사,12/7/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사토 유타카,
3859,진한 키스와 육체발정,11/2/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사토 노리,
3859,착한 누나:다섯 남자와 섹스를,8/17/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",S.세타니,코모리 아이
3859,착한 며느리,10/14/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,
3859,착한 새엄마,12/20/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3859,착한 새엄마:다섯 번째 여자,12/13/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
3859,착한 엄마,11/9/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,이수민
3859,착한 엄마 친구 무삭제,11/7/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,이채담
3859,착한 엄마들: 서로의 아들에게 여자가 되던 날,3/9/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
3859,착한 엄마들: 서로의 아들에게 여자가 되던 날 (무삭제),6/8/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
3859,착한 여자: 애플 엉덩이,5/26/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",아마엔보 쇼군,히카리 히노
3859,착한 여자:대물이 좋아,8/17/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 유지,
3859,착한 여자:대물이 좋아 무삭제판,10/14/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 유지,
3859,착한 자매: 남편 교환의 날 (무삭제),5/8/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
3859,착한 장모: 사위를 사랑하다,5/4/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,착한 장모: 사위를 사랑하다 (무삭제),7/14/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,착한 처형 : 아내를 대신하다,8/17/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
3859,착한 형수 : 뜨거운 유혹,9/19/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3859,착한 형수 무삭제,5/30/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"백세리,박도진"
3859,착한 형수: 뜨거운 육체,2/10/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카즈히데,
3859,처제의 속사정,9/7/2017,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)레드언더미디어,청소년관람불가,,최석원,
3859,천녀유혹 - 꿈같은 밤,3/2/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카토 요시카즈,미즈키 리사
3859,철없는 아내의 이중생활,11/23/2017,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,,최석원,
3859,첫 불륜의 추억,12/7/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지타 미키오,
3859,청바지 유부녀의 유혹,6/22/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다케다 히데오,
3859,체크 포인트,8/29/2017,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(주)시네마리퍼블릭,청소년관람불가,"액션,스릴러,전쟁",,"케인 호더,민디 로빈슨"
3859,초대남 무삭제판,8/30/2017,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,윤스,윤스,청소년관람불가,"멜로/로맨스,드라마",강유민,이은미
3859,초밥집의 젊은 새엄마,11/16/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카와사키 군지,
3859,초흥분 여관 여주인,8/3/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),긴 류지,
3859,추천 극상 오일마사지,1/5/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),칸바라 나오토,나가사와 아즈사
3859,출렁이는 형수의 가슴골,11/10/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오데라 슌고,
3859,충격 난교 스와핑,6/15/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아라키 타로,
3859,충격 자매 스와핑,5/18/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아라키 타로,
3859,츠보미의 첫사랑 일기,4/1/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,와타나베 모토츠구,
3859,치과 간호사의 가슴,7/1/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,타카하시 카즈히코,
3859,친구 누나 일본판 무삭제,7/4/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
3859,친구 부인의 야한 수업,7/6/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카리노나 마이,
3859,친구 애인과 몰래한 섹스,5/19/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,이노우에 카나
3859,친구 엄마를 촬영하다,4/27/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),소리마치 루이,
3859,친구 엄마의 욕정,7/6/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카리노나 마이,
3859,친구 여동생과의 정사,3/23/2017,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,다케다 히데오,
3859,친구부부 : 욕망의 스와핑 무삭제,9/7/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,"대호필름,(주)영화사 사계절",(주)영화사 사계절,청소년관람불가,멜로/로맨스,이상우,
3859,친구아들: 첫 여자가 되어주다,6/8/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,친구아들: 첫 여자가 되어주다 (무삭제),10/27/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,친구아빠 무삭제,2/23/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
3859,친구엄마 2017: 친구가 집에 없던 날,4/20/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",이진,
3859,친구엄마 2017: 친구가 집에 없던 날 (무삭제),7/14/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,친구엄마 : 그녀의 밤기술,9/19/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3859,친구엄마 : 참을 수 없는 날,8/31/2017,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3859,친구엄마: 그녀의 병간호,11/9/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3859,친구엄마: 서로의 엄마를 탐하다 (무삭제),5/8/2017,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,사카모토 후토시,
3859,친구엄마: 이혼한 그녀의 남자가 되던 날,12/20/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3859,친구엄마: 젊은 장모를 탐하다,5/10/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,친구엄마: 젊은 장모를 탐하다 (무삭제),9/26/2017,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3859,카메라맨과 모델,5/24/2017,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,마키 쿄코
3859,컴 투게더,5/18/2017,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(주)시네마리퍼블릭,청소년관람불가,"코미디,드라마",,
