■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2010-01-01~2010-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
68,앨빈과 슈퍼밴드2,12/30/2009,"3,411,479,000",0.3%,"4,113,157,000","511,322","617,085",244,"14,053",미국,미국,,이십세기폭스코리아(주),전체관람가,"가족,코미디,드라마",베티 토머스,"저스틴 롱,매튜 그레이 구블러,제이슨 리"
69,소셜 네트워크,11/18/2010,"3,744,100,000",0.3%,"3,744,100,000","509,177","509,177",310,"18,695",미국,미국,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,드라마,데이빗 핀처,"제시 아이젠버그,앤드류 가필드,저스틴 팀버레이크,아미 해머"
70,피라냐,8/26/2010,"5,661,671,000",0.5%,"5,661,671,000","505,836","505,836",310,"22,744",미국,미국,아톰셰어 엔터테인먼트,에스케이텔레콤(주),청소년관람불가,"액션,공포(호러),스릴러",알렉산더 아야,"엘리자베스 슈,제시카 스자르,제리 오코넬,아담 스콧,빙 라메스"
71,먹고 기도하고 사랑하라,9/30/2010,"3,674,965,000",0.3%,"3,674,965,000","500,266","500,266",324,"22,299",미국,미국,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"드라마,멜로/로맨스",라이언 머피,"줄리아 로버츠,제임스 프랑코,제임스 프랭코"
72,불량남녀,11/4/2010,"3,562,190,000",0.3%,"3,562,190,000","483,387","483,387",338,"24,441",한국,한국,"㈜트라이앵글픽쳐스,㈜비오비시네마",(주)쇼박스,15세이상관람가,코미디,신근호,"임창정,엄지원,이영란,허서영,송혜진,정은우,임효우,김선국,박병렬,정슬기,오재진,하은설,조덕현,서태화,주영호,유순철,조재윤,한제인,김명국"
73,레드,11/3/2010,"3,550,436,000",0.3%,"3,550,436,000","482,053","482,053",317,"22,481",미국,"미국,캐나다",서미트 엔터티인먼트,(주)화앤담이엔티,15세이상관람가,액션,로베르트 슈벤트케,"브루스 윌리스,모건 프리먼,존 말코비치,메리-루이스 파커,헬렌 미렌,칼 어번"
74,친정엄마,4/22/2010,"3,321,091,000",0.3%,"3,321,091,000","472,009","472,009",275,"24,994",한국,한국,"(주)동아수출공사,아일랜드픽처스(주)",(주)싸이더스,전체관람가,"드라마,가족",유성엽,"김해숙,박진희,정현주,신창수,박준호,최태영,최혜경,권오현,강주연,서원상,최선영,장지연,김태훈,이전환,이미도,조영진"
75,식객2 : 김치전쟁,1/28/2010,"3,243,969,500",0.3%,"3,243,969,500","462,714","462,714",347,"22,753",한국,한국,㈜이룸영화사,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,드라마,"백동훈,김길형","김정은,진구,왕지혜,한혜숙,허동우,윤현아,박재영,이병준,박정미,황재희,한영수,문정은,이명우,김순태,김정원,오무영,전숙,이학석,이현옥,이혜림,김은숙,최종원,김영옥,박길수,김인우,신유주,리우진,이칸희"
76,적인걸: 측천무후의 비밀,10/6/2010,"3,342,474,000",0.3%,"3,342,474,000","459,876","459,876",292,"23,640",중국,"중국,홍콩",후아위 브라더스 미디어,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,범죄,미스터리,스릴러",서극,"유덕화,양가휘,이빙빙,유가령,등초"
77,언스토퍼블,11/10/2010,"3,273,318,500",0.3%,"3,273,318,500","452,320","452,320",297,"21,495",미국,미국,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),12세이상관람가,"액션,스릴러,드라마",토니 스콧,"덴젤 워싱턴,크리스 파인"
78,대한민국 1%,5/5/2010,"2,244,690,500",0.2%,"2,244,690,500","440,372","440,372",286,"20,352",한국,한국,㈜기억속의매미,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"드라마,액션",조명남,"손병호,임원희,이아이,손종우,김형범,최제헌,이신성,최진영,한대희,문성진,고용석,장규순,전지운,윤의석,박순홍,이기원,김우영,임채무,동현배,김수현,박충선,현원"
79,파라노말 액티비티,1/13/2010,"3,207,923,500",0.3%,"3,209,491,500","438,402","438,598",184,"17,015",미국,미국,브름하우스 프로덕션,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"공포(호러),미스터리,스릴러",오렌 펠리,"케이티 피더스턴,미카 슬로앳,마크 프레드릭스"
80,워리어스 웨이,12/1/2010,"3,097,461,500",0.3%,"3,097,461,500","432,072","432,072",433,"23,127",미국,미국,"컬쳐 언플러그드 스튜디오,(주)에스씨에스엔터테인먼트",에스케이텔레콤(주),15세이상관람가,"액션,판타지",이승무,"장동건,케이트 보스워스,제프리 러쉬,대니 휴스턴"
81,섹스 앤 더 시티 2,6/10/2010,"3,022,970,000",0.3%,"3,022,970,000","398,347","398,347",233,"14,265",미국,미국,"뉴라인 시네마,HBO필름",워너브러더스 코리아(주),청소년관람불가,"드라마,멜로/로맨스,코미디",마이클 패트릭 킹,"사라 제시카 파커,크리스틴 데이비스,킴 캐트럴,신시아 닉슨,크리스 노스"
82,나인,12/31/2009,"3,046,461,500",0.3%,"3,729,097,500","397,889","491,103",336,"16,466",미국,"미국,이탈리아",,(주)시너지하우스 (시너지),15세이상관람가,"멜로/로맨스,뮤지컬",롭 마샬,"다니엘 데이 루이스,마리온 꼬띨라르,페넬로페 크루즈,니콜 키드먼"
83,아스트로 보이-아톰의 귀환,1/13/2010,"2,585,585,500",0.2%,"2,598,817,500","393,433","395,087",278,"15,793",미국,미국,이미지애니메이션스튜디오,㈜케이디미디어,전체관람가,"애니메이션,액션,SF",데이빗 보워스,"니콜라스 케이지,프레디 하이모어,크리스틴 벨,유승호,조민기,남지현,유세윤"
84,익스펜더블,8/19/2010,"2,973,224,000",0.3%,"2,973,224,000","390,438","390,438",259,"15,798",미국,미국,밀레니엄 필름즈,(주)싸이더스,청소년관람불가,"스릴러,액션",실베스터 스탤론,"실베스터 스탤론,제이슨 스타뎀,이연걸,돌프 룬드그렌,랜디 커투어,스티브 오스틴,테리 크루즈,미키 루크,브루스 윌리스"
85,공자 춘추전국시대,2/11/2010,"2,774,370,000",0.2%,"2,774,370,000","371,607","371,607",236,"15,346",중국,중국,베이징 다디 센츄리,(주)시너지하우스 (시너지),12세이상관람가,"드라마,액션,사극",후메이,"주윤발,주신"
86,프롬 파리 위드 러브,3/11/2010,"2,804,967,500",0.2%,"2,804,967,500","369,394","369,394",294,"22,348",프랑스,프랑스,유로파 Corp.,㈜케이디미디어,청소년관람불가,"액션,스릴러,범죄",피에르 모렐,"존 트라볼타,조나단 리스 마이어스"
87,파라노말 액티비티 2,10/21/2010,"2,575,677,000",0.2%,"2,575,677,000","358,453","358,453",196,"13,647",미국,미국,파라마운트 픽쳐스,씨제이엔터테인먼트,12세이상관람가,공포(호러),토드 윌리엄스,"케이티 피더스턴,미카 슬로앳"
88,블라인드 사이드,4/15/2010,"2,613,051,000",0.2%,"2,613,051,000","355,516","355,516",129,"12,717",미국,미국,워너 브러더스 픽쳐스,워너브러더스 코리아(주),12세이상관람가,드라마,존 리 행콕,산드라 블록
89,맨발의 꿈,6/24/2010,"2,372,787,500",0.2%,"2,372,787,500","331,945","331,945",332,"17,790",한국,"한국,인도네시아,일본","(주)캠프비,(주)쇼박스",(주)쇼박스,전체관람가,드라마,김태균,"박희순,고창석,김현석,이진서,조진웅"
90,킬러스,9/2/2010,"2,386,700,000",0.2%,"2,386,700,000","322,888","322,888",282,"17,930",미국,미국,"카탈스트 필름,라이온스 게이트 필름즈",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,코미디,멜로/로맨스",로버트 루게틱,"애쉬튼 커처,캐서린 헤이글"
91,검우강호,10/14/2010,"2,242,810,500",0.2%,"2,242,810,500","312,283","312,283",344,"20,571",홍콩,"홍콩,중국,미국",베이징,(주)에스비에스콘텐츠허브,15세이상관람가,액션,오우삼,"정우성,양자경,서희원,여문락"
92,가디언의 전설,10/28/2010,"2,613,934,200",0.2%,"2,613,934,200","302,318","302,318",267,"14,421",미국,"미국,호주",워너 브러더스 픽쳐스,워너브러더스 코리아(주),전체관람가,"애니메이션,어드벤처,판타지",잭 스나이더,"휴고 위빙,짐 스터게스,라이언 콴튼"
93,베스트 키드,6/10/2010,"2,031,914,500",0.2%,"2,031,914,500","287,278","287,278",252,"13,464",미국,미국,콜럼비아 픽쳐스 필름 프로덕션,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,"가족,드라마,액션",해럴드 즈워트,"제이든 스미스,성룡"
94,프레데터스,8/26/2010,"1,991,492,500",0.2%,"1,991,492,500","276,536","276,536",231,"14,168",미국,미국,투엔티쓰 센츄리-폭스 필름 코퍼레이션,이십세기폭스코리아(주),15세이상관람가,"액션,스릴러,SF,어드벤처",님로드 안탈,"애드리언 브로디,토퍼 그레이스,앨리스 브라가"
95,울프맨,2/11/2010,"2,062,933,500",0.2%,"2,062,933,500","265,409","265,409",263,"13,920",미국,미국,유니버셜 픽쳐스,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"공포(호러),스릴러",조 존스톤,"에밀리 블런트,베니치오 델 토로,안소니 홉킨스,에밀리 블런트,휴고 위빙"
96,"울지마, 톤즈",9/9/2010,"1,439,624,500",0.1%,"1,439,624,500","260,998","260,998",73,"8,039",한국,한국,"KBS,주식회사 마운틴픽쳐스",주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,구수환,이금희
97,극장판 도라에몽: 진구의 인어대해전,7/28/2010,"1,741,701,000",0.2%,"1,741,701,000","260,701","260,701",140,"5,639",일본,일본,"TV 아사히,토호 컴퍼니",씨제이엔터테인먼트,전체관람가,"애니메이션,가족,판타지",쿠스바 고조,"카카즈 유미,미즈타 와사비,문남숙"
98,월 스트리트: 머니 네버 슬립스,10/21/2010,"1,760,899,000",0.2%,"1,760,899,000","241,438","241,438",288,"14,013",미국,미국,에드워드 알 프레스만 필름 코포레이션,이십세기폭스코리아(주),12세이상관람가,"드라마,범죄,스릴러",올리버 스톤,"샤이아 라보프,마이클 더글라스,캐리 뮬리건,수잔 서랜든,찰리 쉰"
99,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,12/23/2010,"1,631,689,000",0.1%,"1,631,689,000","234,093","234,093",139,"4,502",일본,일본,이스트저팬마케팅앤커뮤니케이션,씨제이 씨지브이(CJ CGV)(주),전체관람가,애니메이션,유야마 쿠니히코,"이선호,김선혜,문남숙"
100,사랑은 너무 복잡해,3/11/2010,"1,741,752,000",0.2%,"1,741,752,000","234,083","234,083",180,"12,117",미국,미국,유니버셜 픽쳐스,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"멜로/로맨스,코미디",낸시 마이어스,"메릴 스트립,알렉 볼드윈,스티브 마틴"
101,폐가,8/19/2010,"1,586,581,500",0.1%,"1,586,581,500","225,955","225,955",160,"8,769",한국,한국,"데이지엔터테인먼트,HY Films",(주)시너지하우스 (시너지),15세이상관람가,공포(호러),이철하,"신경선,윤이나,전인걸,현태호,이화정,신소율,박진원"
102,포스 카인드,2/25/2010,"1,672,315,500",0.1%,"1,672,315,500","224,808","224,808",186,"13,044",미국,미국,"유니버셜 픽쳐스,골드써클필름,포커스필름프로덕션㈜,샴바라 픽처스,대드 크루 프로덕션,사가 필름",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"SF,미스터리,스릴러",올라턴드 오선샌미,"밀라 요보비치,윌 패튼"
103,일라이,4/15/2010,"1,634,626,500",0.1%,"1,634,626,500","219,196","219,196",253,"15,862",미국,미국,알콘엔터테인먼트,(주)쇼박스,15세이상관람가,"액션,어드벤처,드라마,스릴러,서부극(웨스턴)","알렌 휴즈,알버트 휴즈","덴젤 워싱턴,게리 올드만"
104,시,5/13/2010,"1,543,441,350",0.1%,"1,543,441,350","218,514","218,514",165,"11,711",한국,한국,"파인하우스필름(주),(주)유니코리아문예투자",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,이창동,"윤정희,이다윗,김희라,안내상,홍성범,신소영,박용식,조한기,허윤선,노정욱,김기현,한수영,김계선,장영주,정은경,박성국,정재호,김용란,김용택,정대용"
105,쓰리 데이즈,12/22/2010,"1,584,153,500",0.1%,"1,584,153,500","218,306","218,306",211,"6,769",미국,"미국,프랑스","라이온스 게이트 필름즈,피델리트 필름",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,스릴러,액션",폴 해기스,"러셀 크로우,엘리자베스 뱅크스"
106,러블리 본즈,2/25/2010,"1,547,760,000",0.1%,"1,547,760,000","208,660","208,660",213,"10,916",미국,미국,"윙누트 필름,드림웍스 프로덕션 LLC",씨제이엔터테인먼트,15세이상관람가,"범죄,드라마,판타지",피터 잭슨,"마크 월버그,레이첼 와이즈,시얼샤 로넌"
107,내니맥피 2: 유모와마법소동,8/11/2010,"1,355,256,500",0.1%,"1,355,256,500","206,674","206,674",164,"8,083",미국,미국,"유니버셜 픽쳐스,워킹 타이틀 필름",유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"가족,코미디,판타지",수잔나 화이트,엠마 톰슨
108,페스티발,11/18/2010,"1,517,620,500",0.1%,"1,517,620,500","196,937","196,937",234,"11,897",한국,한국,"(주)영화사아침,(주)타이거픽쳐스",(주)시너지하우스 (시너지),청소년관람불가,코미디,이해영,"신하균,박소현,김아중,엄지원,심혜진,성동일,류승범,백진희,오달수,설미미,손봉수,김효배,김호현,조안나,신유진,황혜림,김남희,문희정,최권,유승훈,박상현,정아라,양홍준"
109,꼬마 니콜라,1/28/2010,"1,344,405,500",0.1%,"1,344,405,500","196,670","196,670",160,"9,274",프랑스,프랑스,피델라이트프로덕션,(주)프라임엔터테인먼트,전체관람가,"가족,코미디",로랑 티라르,"발리에리 르메르시,막심 고다르,카드 메라드"
110,엣지 오브 다크니스,6/2/2010,"1,416,485,500",0.1%,"1,416,485,500","193,380","193,380",230,"13,619",영국,"영국,미국",워너 브러더스 픽쳐스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마,미스터리,스릴러",마틴 캠벨,멜 깁슨
111,디어 존,3/4/2010,"1,416,393,000",0.1%,"1,416,393,000","189,117","189,117",255,"15,112",미국,미국,릴레티비티 미디어,(주)화앤담이엔티,12세이상관람가,"드라마,멜로/로맨스,전쟁",라세 할스트롬,"채닝 테이텀,아만다 사이프리드"
112,유령작가,6/2/2010,"1,314,227,500",0.1%,"1,314,227,500","177,671","177,671",186,"9,993",프랑스,"프랑스,독일,영국","프랑스2시네마,엘프떼,P.P.Films",(주)싸이더스,15세이상관람가,"미스터리,스릴러",로만 폴란스키,"이완 맥그리거,피어스 브로스넌,킴 캐트럴,올리비아 윌리엄스,톰 윌킨슨"
113,아빠가 여자를 좋아해,1/14/2010,"1,243,136,000",0.1%,"1,243,136,000","174,333","174,333",277,"13,408",한국,한국,(주)하리마오픽쳐스,(주)쇼박스,12세이상관람가,"멜로/로맨스,코미디",이광재,"김지석,이나영,박정현,김희수,조아름,장남열,태인호,이필모,김희원"
114,허트 로커,4/22/2010,"1,299,559,200",0.1%,"1,299,559,200","173,428","173,428",163,"9,200",미국,미국,볼테이지픽처스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,전쟁",캐서린 비글로우,"제레미 레너,안소니 마키,브라이언 게라그티,크리스찬 카마고"
115,더 로드,1/7/2010,"1,276,388,500",0.1%,"1,282,640,500","172,392","173,348",171,"8,323",미국,미국,,에스케이텔레콤(주),15세이상관람가,"SF,드라마,스릴러",존 힐코트,"비고 모텐슨,샤를리즈 테론,코디 스밋 맥피"
116,발렌타인 데이,2/11/2010,"1,314,085,500",0.1%,"1,314,085,500","169,529","169,529",200,"8,750",미국,미국,"뉴라인 시네마,카쯔 엔터테인먼트",워너브러더스 코리아(주),15세이상관람가,"멜로/로맨스,코미디",게리 마샬,"제시카 알바,브래들리 쿠퍼,캐시 베이츠,제시카 비엘,에릭 댄,패트릭 뎀시,헥터 엘리존도,제이미 폭스,줄리아 로버츠,앤 해서웨이,애쉬튼 커처,퀸 라티파,테일러 로트너,조지 로페즈,셜리 맥클레인"
117,그랑프리,9/16/2010,"1,219,746,000",0.1%,"1,219,746,000","167,024","167,024",232,"13,100",한국,한국,(주)네버엔딩스토리,(주)싸이더스,12세이상관람가,드라마,양윤호,"김태희,양동근,박근형,고두심,박사랑,우현,송재림,박희본,강나윤,송옥숙,신기환,최재욱,김현철,이상혁,김태영,박민우,박상언,박상우,양지혜,이준동,최정우,이혜은"
118,렛 미 인,11/18/2010,"1,140,504,500",0.1%,"1,140,504,500","166,395","166,395",228,"10,185",영국,"영국,미국",EFTI,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,판타지,공포(호러),미스터리",맷 리브스,"코디 스밋 맥피,클로이 모레츠,리차드 젠킨스,카라 부오노"
