■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2016-01-01~2016-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
3534,신혼녀의 뜨거운 호흡,11/10/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),와타나베 모토츠구,이츠키 카린
3534,실제 인터넷만남 - 불륜,8/17/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,유우키 마이코
3534,실제 절정 - 하녀 메이드,10/20/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),와타나베 모토츠구,
3534,실화 성생활의 고백,8/10/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,호조 마키
3534,싱글녀의 av배우 특집,12/15/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),모리카와 케이,마루 준코
3534,아내를 요부로 만들기,10/13/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),세키네 카즈미,히가시오 마코
3534,아내의 능욕-강제정사,3/16/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,유우키 미사
3534,아내의 불륜남 - 그놈,3/9/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),마츠오카 쿠니히코,하야시 유미카
3534,아내의 스폰서,11/18/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",시마무라 유키히코,나카마 레이나
3534,아내의 애인,10/8/2015,"9,000",0.0%,"2,132,000",1,364,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,소영환,"김태정,이현성,장지현"
3534,아내의 애인2,12/16/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",크리센진,
3534,아내의 여자선배,11/30/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,"토모다 마키,아사이 마이카"
3534,아내의 원초적 본능,4/16/2016,"10,000",0.0%,"10,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",츠루카와 치히로,"쿠스노키 사야카,아소 미우"
3534,아내의 자위,12/12/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,세리자와 렌
3534,아내의 젖은 블라우스,8/3/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,모리 나나코
3534,아빠친구-무삭제판,11/25/2016,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,이슬,
3534,아사미 유마의 복상사,9/21/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",S.세타니,아사미 유마
3534,아스모덱시아,9/22/2016,"8,000",0.0%,"8,000",1,1,1,1,스페인,스페인,,(주)티에스앤컴퍼니,15세이상관람가,공포(호러),마크 카레트,아이린 몬탈라
3534,아주버님의 친절한 손놀림,10/7/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",크리센진,카야마 나츠코
3534,아찔한 욕정녀들,7/6/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,"호조 마키,카와카미 유우"
3534,아키하바라 리얼 노예카페,2/10/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),폴리스,한다 사사
3534,아포칼립스: 지하세계,12/16/2016,"8,000",0.0%,"8,000",1,1,1,1,미국,미국,,(주)도키엔터테인먼트,15세이상관람가,"액션,SF",찰리 스티즈,사브리나 디킨스
3534,악령의 재림,3/17/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,공포(호러),자레드 콘,"카트리나 보우든,랜디 웨인"
3534,악마의 탄생,12/1/2016,"4,000",0.0%,"4,000",1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,"스릴러,공포(호러),드라마",자레드 콘,"메리디스 몬노에,보니 데니슨,마이클 웰치"
3534,알레나,,"6,000",0.0%,"6,000",1,1,1,1,스웨덴,스웨덴,,(주)컴퍼니엘,청소년관람불가,"공포(호러),스릴러",다니엘 디 그라도,
3534,애욕 인질이 된 유부녀,6/2/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,아사이 마이카
3534,애인뱅크,1/8/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)엘케이픽쳐스,청소년관람불가,멜로/로맨스,키리시마 아키코,아마노 코유키
3534,애정의 사쿠라,1/13/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카네다 사토시,"안나 토모,야마구치 마리"
3534,애프터 에덴: 이브의 고백,5/13/2016,"5,000",0.0%,"5,000",1,1,1,1,캐나다,캐나다,,주식회사 풍경소리,청소년관람불가,멜로/로맨스,한스 크리스티안 베르거,"알리사 리스,캐머런 크로스비"
3534,야근 간호사 유혹하기,3/23/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,타케우치 사리나
3534,야외 거유의 유혹,4/1/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,모리야마 시게오,"미즈나 레이,코다 리리"
3534,야외노출정사,10/13/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,
3534,야쿠자의 여자,10/7/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카이하라 쿠리스 료,"후루카와 이오리,하야세 아리스"
3534,야한 체온-백의의천사,9/28/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이케지마 유타카,"수오 유키코,히다카 유리아"
3534,어떤 시선,10/24/2013,"2,000",0.0%,"207,460,800",1,"31,483",1,1,한국,한국,국가인권위원회,(주)영화사 진진,12세이상관람가,드라마,"박정범,신아가,이상철,민용근","임성철,길해연,박주희,김한주,이영석,황재원,김동현,공명,황정민"
3534,어린 형수,9/23/2016,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,핵존슨,핵존슨,청소년관람불가,멜로/로맨스,최우성,
3534,어밴던드,3/2/2016,"5,000",0.0%,"5,000",1,1,1,1,뉴질랜드,뉴질랜드,,(주)블루브릭,12세이상관람가,드라마,존 라잉,"도미닉 퍼셀,피터 피니,그렉 존슨"
3534,어비스: 메가샤크,7/7/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,12세이상관람가,"액션,스릴러,SF",에밀 에드윈 스미스,"크리스토퍼 저지,엘리자베스 롬"
3534,언니들의 속사정: 탐욕의 길,7/25/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)아컴스튜디오,청소년관람불가,성인물(에로),야마우치 다이스케,스즈카와 아야네
3534,언케이지드,7/28/2016,"8,000",0.0%,"8,000",1,1,1,1,미국,미국,,(주)나우콘텐츠,청소년관람불가,"공포(호러),액션,스릴러",다니엘 로빈스,"진 존스,벤 겟츠,카일 커크패트릭"
3534,언틸 포에버,10/20/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)퍼스트런,12세이상관람가,드라마,마이클 린,
3534,얼리전스,11/24/2016,"4,000",0.0%,"4,000",1,1,1,1,미국,미국,,(주)시네마리퍼블릭,15세이상관람가,"액션,전쟁,스릴러",마이클 코너스,"세스 가벨,파블로 쉬레이버,에이단 퀸,마릭 요바"
3534,엄딸,5/26/2016,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,주식회사 이엔터,주식회사 이엔터,청소년관람불가,멜로/로맨스,강백호,"윤정,이윤정"
3534,엄마 친구: 사랑하고 싶은 여자 무삭제판,9/30/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,엔도 시호리
3534,엄마의 연인은 내남친,12/15/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),우에노 타카히로,사사키 코코네
3534,에이리언: 버뮤다 삼각지대,5/19/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,12세이상관람가,"액션,공포(호러),SF",닉 라이온,"트레버 도노반,린다 해밀턴"
3534,에이지 오브 투모로우,1/14/2016,"4,000",0.0%,"4,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"SF,스릴러",제임스 콘델릭,"켈리 후,안소니 마크스,로버트 피카르도"
3534,에이컵 친구 아내 - 남편 오기 전에,7/15/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",카츠라기 히로후미,"요시다 하나,이시카와 사다후미"
3534,에조: 인류 최후의 전쟁,10/6/2016,"4,000",0.0%,"4,000",1,1,1,1,독일,독일,,(주)시네마리퍼블릭,청소년관람불가,"액션,SF",스벤 크누펠,
3534,엔티티: 죽음의 웹사이트,12/22/2016,"4,000",0.0%,"4,000",1,1,1,1,페루,페루,,(주)액티버스엔터테인먼트,청소년관람불가,"공포(호러),미스터리",에두와르도 슐츠,"로드리고 팔라,다니멜라 멘도자,카를로스 카셀라,마리오 가비리아,아눌루 폴란코"
3534,여감옥의 교도관 - 꿀잼,1/13/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,타치바나 리코
3534,여경비원의 야한순찰,10/27/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠니자와 미노루,
3534,여대생들의 남자사냥,9/30/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카츠야마 시게오,
3534,여대생의 새로운 경험,2/7/2016,"10,000",0.0%,"10,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카츠야마 시게오,"미야우치 츠구미,키리시마 료코"
3534,여배우의 실제정사,10/1/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하야시카와 케이테루,아리무라 치카
3534,여배우의 이중생활,6/9/2016,"5,000",0.0%,"5,000",1,1,1,1,프랑스,프랑스,,주식회사 풍경소리,청소년관람불가,"멜로/로맨스,드라마",재키 카투,"오렐리 우그나데,장-마리 갈리"
3534,여변호사 - 굴욕법정,4/13/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,카와나 마이
3534,여사진작가와 남자모델,6/22/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),슈우키,코이케 에미코
3534,여상사의 남자직원 사냥,9/23/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,
3534,여의사의 섹스치료,9/10/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",츠네모토 타쿠아키,초소가베 요코
3534,여인의 숙명 - 야쿠자의 여자,1/16/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)예당씨앤에스,청소년관람불가,"성인물(에로),드라마",카이하라 쿠리스 료,요시자와 아키호
3534,여자교환섹스,11/18/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",크리센진,나카모리 레이코
3534,여자의 무기 - 야쿠자의 여자,1/16/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)예당씨앤에스,청소년관람불가,"성인물(에로),드라마",카이하라 쿠리스 료,요시자와 아키호
3534,여직원의 진공흡입,9/21/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",오데라 슌고,아오야마 하루카
3534,연애사기:알몸으로 말해요,1/31/2016,"10,000",0.0%,"10,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",곤노 하지메,"아자키 시나,마미야 히토시"
3534,연하남 마사지사와의 비밀,11/17/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사토 오사무,코모리 아이
3534,영업사원: 5시부터 2차영업,10/21/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코보,"아사히나 아카리,야마가타 켄"
3534,오두막 살인사건,3/17/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,"판타지,공포(호러)",게리 존스,조 에스테베즈
3534,오르가즘이 좋아서 - 아줌마,1/6/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이시노 쇼세이,마키노 하루카
3534,오빠와 사랑하는 밤,12/15/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),야마가미 카오루,아베노 미쿠
3534,오오바 유이의 고민상담,12/7/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,성인물(에로),긴다이치 코고로,오오바 유이
3534,오픈 그레이브,5/26/2016,"8,000",0.0%,"8,000",1,1,1,1,미국,미국,,(주)나우콘텐츠,청소년관람불가,공포(호러),곤잘로 로페즈 갈레고,"샬토 코플리,조셉 모건"
3534,와일드라이크,10/27/2016,"8,000",0.0%,"8,000",1,1,1,1,미국,미국,,(주)나우콘텐츠,15세이상관람가,"드라마,어드벤처",프랭크 홀 그린,"브루스 그린우드,엘라 퍼넬"
3534,외도(무삭제판),9/22/2016,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,㈜리필름,㈜리필름,청소년관람불가,"멜로/로맨스,드라마",최우성,"이은미,아리"
3534,외인부대 : 암살자들,3/31/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"액션,어드벤처",크리스토퍼 레이,"브리지트 닐슨,비비카 A. 폭스,조 벨"
3534,요즘 신혼녀의 유행은,7/13/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),요시유키 유미,하즈키 노조미
3534,욕망의 젊은 도우미,3/28/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)아컴스튜디오,청소년관람불가,성인물(에로),쿠도 마사노리,"호시노 아카리,사야마 아이,사카이 아즈사"
3534,욕정 터진 도우미들,12/8/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하마노 사치,사키모토 하루카
3534,용소야,6/5/1982,"3,000",0.0%,"3,000",1,1,1,1,홍콩,홍콩,골든하베스트,,연소자관람가,"액션,코미디",성룡,"성룡,화성,전풍,장중"
3534,용주골-무삭제판,2/16/2016,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,핵존슨,에이라인,청소년관람불가,"드라마,멜로/로맨스",최우성,"민도윤,이채담,진서현,김민호"
3534,우연히 만난 내 소꿉친구,8/18/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",카츠라기 히로후미,"아리무라 치카,무탄"
3534,우주 전쟁 : 지구대침공,1/28/2016,"4,000",0.0%,"4,000",1,1,1,1,미국,미국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처",썬더 레빈,"아드리안 폴,리차드 그리에코"
3534,우주전쟁 : 화성을 지켜라,4/7/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,스크린조이,15세이상관람가,"SF,스릴러,전쟁",마크 앳킨스,"안토니오 사바토 주니어,트레이시 로즈"
3534,운명의 시작 - 야쿠자의 여자,1/15/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)예당씨앤에스,청소년관람불가,"성인물(에로),드라마",후지와라 켄이치,요시자와 아키호
3534,울프캅,1/7/2016,"5,000",0.0%,"5,000",1,1,1,1,캐나다,캐나다,,주식회사 루믹스미디어,청소년관람불가,"코미디,공포(호러)",로웰 딘,"레오 페펄드,에이미 마티시오,사라 린드"
3534,웅덩이의 두 사람,1/14/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)엘케이픽쳐스,청소년관람불가,멜로/로맨스,호리이 히카루,산단 토모아키
3534,워리 돌스,10/27/2016,"4,000",0.0%,"4,000",1,1,1,1,미국,미국,,(주)퍼스트런,청소년관람불가,"공포(호러),스릴러",패드레이그 레이놀즈,"티나 리포드,사만다 스미스"
3534,원 밀리언 킥,2/18/2016,"5,000",0.0%,"5,000",1,1,1,1,독일,독일,,(주)박수엔터테인먼트,15세이상관람가,액션,"알렉스 패드루,올리버 주어스",마틴 바덴
3534,원나잇 스캔들: 모닝 애프터,8/5/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,주식회사 풍경소리,청소년관람불가,"멜로/로맨스,코미디",산라 J. 켈,"미쉘 롬바도,바네사 에비건,로베르토 어과이어"
3534,월드워2: 나치의 침공,4/28/2016,"9,000",0.0%,"9,000",1,1,1,1,미국,미국,,(주)소나무픽쳐스,청소년관람불가,"액션,전쟁",우베 볼,"나타샤 맬스,클린트 하워드,브렌단 플레처"
3534,월세부인,9/10/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,타치바나 지로
3534,위험한 섹스: 아야노의 불륜,4/18/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)아컴스튜디오,청소년관람불가,성인물(에로),토모마츠 나오유키,"코토노,우사기츠바사"
3534,위험한 유혹,12/28/2016,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,드라마,제임스 프랭코,"제임스 프랭코,로건 마샬-그린,대니 맥브라이드"
3534,위험한 중독 무삭제판,1/13/2016,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,㈜리필름,(주)블루브릭,청소년관람불가,드라마,최율권희,"고원,황지후,류한홍"
3534,유부녀 - 남편 외출중,4/13/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스기야마 타로,무라카미 유우
3534,유부녀 만남 사이트,4/27/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타카하라 요시카즈,키타가와 에미
3534,유부녀 매춘 실제상황,5/2/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,이케시마 유타카,나카모리 레이코
3534,유부녀 성노예생활,8/24/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),우수바시 수이,하타노 유이
3534,유부녀 여사원 - 성희롱,4/20/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아라키 타로,"아다치 아미,사토미 요코"
3534,유부녀 정사 시승식,3/2/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,카토리 코노미
3534,유부녀들(무삭제),2/17/2016,"9,000",0.0%,"9,000",1,1,1,1,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,경석호,김소현
3534,유부녀들:쾌락 스와핑,2/6/2016,"10,000",0.0%,"10,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카츠야마 시게오,"무라타 마키코,와카츠키 아야"
3534,유부녀와 불기둥,11/3/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,아오야마 아오이
3534,유부녀의 각성 - 수치심,4/6/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,"마츠이 사키,아라이 마도카"
3534,유부녀의 위험한 알바-위층 남자와,12/7/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,성인물(에로),긴다이치 코고로,하즈키 노조미
3534,유부녀의 하얀 속살,8/3/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠보데라 카즈토,로버 미미
3534,유부녀의 허벅지 사이,3/2/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,야마자키 쿠니노리,오오시로 카에데
3534,유혹당한 아내 - 들이대,2/3/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,사스가 사스케,칸자키 레오나
3534,유혹은 폭풍속으로,12/22/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이마오카 신지,타카키 미오
3534,육식녀 초식남 강간사건,9/1/2016,"3,000",0.0%,"3,000",1,1,1,1,일본,일본,,파파나,청소년관람불가,성인물(에로),오쿠 와타리,사쿠라 코코미
3534,육체의 낙원-몸정,10/6/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이케지마 유타카,무라카미 료코
3534,육체의 질주 - 단지처,6/2/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,
3534,육체잠입-섹스파일,10/6/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하마노 사치,오오시로 카에데
3534,은밀한 정사,4/2/2016,"10,000",0.0%,"10,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,무라카미 료코
3534,음란 걸작의 탄생 실화,3/9/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하야시카와 케이테루,카스미 리사
3534,음란 과외,11/29/2016,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,박주빈
3534,음란 사육일기,5/18/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),슈우키,카지와라 마유
3534,음란 선비,12/17/2016,"4,000",0.0%,"4,000",1,1,1,1,한국,한국,(주)에이블엔터테인먼트,(주)에이블엔터테인먼트,청소년관람불가,멜로/로맨스,최우성,오주하
3534,음란마귀-자매유혹,10/20/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고토 다이스케,
3534,음란부인의 쾌락,9/7/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,카와카미 유우
3534,음란하게 음탕하게,11/17/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),우수바시 수이,나츠메 유키
3534,음란한 가정교사: 쓰리섬,1/23/2016,"10,000",0.0%,"10,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키타자와 유키오,"사토 미키오,하야미 쿄코"
3534,음란한 그녀의 하반신,11/1/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,스노하라 미키
3534,음란한 영어강사,11/30/2016,"5,000",0.0%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",노지리 카츠미,"우치다 쿄카,사토미 요코"
3534,음란한 요부와 전남친,3/30/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,오토나시 카오리
3534,음탕한 성욕유부녀,9/28/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아라키 타로,아야노 사에
3534,음탕한 아내: 남자의 맛,9/1/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",카츠라기 히로후미,"야마모토 미와코,카노 아야코"
3534,음탕한 아내와 사랑할때,6/1/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,요시유키 유미,"하즈키 노조미,야마구치 마리"
3534,의사와 간호사 불륜,1/6/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,히로세 나나미
3534,이별의 순간 마지막 섹스,1/6/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),에노모토 토시로,타케우치 쥰코
3534,이쁜 아내를 빌려드려요,7/1/2016,"8,000",0.0%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,에나미 류
