■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2018-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
3784,"최전선을 지키는 의사들 : 난민, 그들의 험난한 겨울",,"5,000",0.0%,"5,000",1,1,1,1,영국,영국,,,,다큐멘터리,,
3784,최후의 배틀,8/13/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,서부극(웨스턴),크리스토퍼 포브스,
3784,추룡,9/2/2018,"1,000",0.0%,"1,000",1,1,1,1,홍콩,홍콩,,(유)조이앤시네마,15세이상관람가,범죄,왕정,"유덕화,견자단,필립 컹"
3784,취준 여대생 마사지,6/7/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지모리 준이치,
3784,츠바사의 알몸 연극,10/19/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카키 히데오,
3784,츠보미 여닌자의 흡입술,1/4/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
3784,치정-모르는 건 남편뿐,3/1/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 류지,
3784,치한전철 음란코스,9/6/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),코야마 사토루,
3784,친구 남친 유혹하기,2/1/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),존 류지,
3784,친구 딸들의 맛,6/15/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구 딸들의 맛(감독판),7/3/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구 아내는 야한 가정교사,12/7/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),베타 타카오,
3784,친구 엄마들 2018,10/10/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3784,친구 엄마들 2018 (감독판),11/9/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
3784,친구 엄마들의 맛,8/10/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구 엄마들의 맛 (감독판),11/9/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구 엄마의 유혹,2/22/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카와사키 군지,
3784,친구누나2 무삭제,8/10/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
3784,친구엄마 2018 (무삭제),12/18/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
3784,친구엄마 : 그녀의 밤기술 무삭제,3/28/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3784,친구엄마 : 내 여자가 되던 날,2/20/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3784,친구엄마 : 내 여자가 되던 날 무삭제,7/24/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3784,친구엄마 : 섹스 하던 날,1/18/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"이상민,이상민",미즈미 사키
3784,친구엄마 : 섹스 하던 날 무삭제,7/24/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,미즈미 사키
3784,친구엄마 : 은밀한 정사,8/14/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3784,친구엄마 : 참을 수 없는 날 무삭제,3/28/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3784,친구엄마: 그녀의 병간호 (무삭제),1/31/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구엄마: 여자친구의 엄마를 탐하다,5/24/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구엄마: 여자친구의 엄마를 탐하다(무삭제),6/15/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구엄마: 이혼한 그녀의 남자가 되던 날 (무삭제),3/9/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구엄마:그녀와 하던 날,11/19/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
3784,친구엄마:맛있게 섹스 한 날,11/19/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",훌리오 세자르 오하시,
3784,친구엄마들 무삭제,11/16/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
3784,친구엄마들: 맛있는 섹스,8/30/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구엄마들: 맛있는 섹스(감독판),10/30/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
3784,친구의 새엄마:참을 수 없는 날,11/20/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
3784,친구의 엄마 2018,10/25/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,나카조노 키요미
3784,친구의 여자,7/2/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,넷쿄쿠 타란티노,카자마 유미
3784,친목회의 변태 투어,1/11/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
3784,친척누나와 숙모님,6/1/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),코지마 유키오,
3784,친척동생과 사귀기,9/1/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카토 미키오,
3784,카운트다운: 쇼크웨이브,12/19/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,주식회사 풍경소리,15세이상관람가,액션,닉 라이온,"스테이시 오리스타노,립 힐리스,모건 린드홀름,타일러 페레즈"
3784,칼리 더 킬러,5/16/2018,"6,000",0.0%,"6,000",1,1,1,1,미국,미국,,(주)우성엔터테인먼트,청소년관람불가,"범죄,액션",존 매튜스,
3784,컨저링 고스트,8/19/2018,"1,000",0.0%,"1,000",1,1,1,1,영국,영국,,(유)조이앤시네마,청소년관람불가,공포(호러),,
3784,컨저링 마녀의 인형,8/16/2018,"5,000",0.0%,"5,000",1,1,1,1,영국,영국,,라온아이(주),15세이상관람가,"공포(호러),스릴러",로렌스 파울러,
3784,컨저링 오브 고스트헌터즈,9/9/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,공포(호러),피어리 레저널드 테오,
3784,코난: 암흑의 시대,4/5/2012,"1,000",0.0%,"260,492,000",1,"33,684",1,1,미국,미국,,씨제이이앤엠(주),청소년관람불가,"판타지,액션",마커스 니스펠,"제이슨 모모아,레이첼 니콜스,스티븐 랭,론 펄먼,로즈 맥고완"
3784,퀸 크랩,1/23/2018,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,주식회사 레드아이스,15세이상관람가,SF,브렛 파이퍼,
3784,크리미널 체이스,12/4/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,제인앤유,15세이상관람가,"액션,스릴러",브라이언 A 밀러,"브루스 윌리스,프랭크 그릴로,조나슨 스캐치"
3784,크리미널-무삭제 특별판,,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,,청소년관람불가,"액션,스릴러",아리엘 브로멘,"케빈 코스트너,게리 올드만,라이언 레이놀즈"
3784,크리스마스의 황당한 악몽,12/6/2018,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,라온아이(주),청소년관람불가,"공포(호러),코미디,액션",라이언 넬슨,스티븐 허벨
3784,큰놈의 불기둥,5/17/2018,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,드라마,김영민,
3784,킬 존,11/4/2018,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,제인앤유,청소년관람불가,액션,토드 바투,에릭 오드
3784,킬러 도너츠,4/5/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(주)퍼스트런,청소년관람불가,"공포(호러),코미디",스콧 휠러,
3784,킬링 인 더 무비,7/4/2018,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,라온아이(주),청소년관람불가,"액션,범죄",마이클 워커,
3784,킹 아더: 원탁의 기사,11/4/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,액션,자레드 콘,
3784,타짜의 목적,5/15/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,노바엔터테인먼트,노바엔터테인먼트,청소년관람불가,,김경훈,임동규
3784,탐욕의 제국,3/6/2014,"5,000",0.0%,"36,743,400",1,"5,808",1,1,한국,한국,푸른영상,(주)시네마달,12세이상관람가,다큐멘터리,홍리경,"유영종,이윤정"
3784,탱글탱글 여문 요가녀의 가슴,7/2/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",에츠로,미즈키 나오
3784,터미네이터 사이보그,2/2/2018,"3,000",0.0%,"3,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"액션,공포(호러)",,
3784,터져버린 변태 부인,12/22/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,
3784,터진 보험판매원,11/16/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),코지마 유키오,
3784,테이큰: 미녀들의 전쟁,2/22/2018,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,(주)퍼스트런,청소년관람불가,"액션,어드벤처,범죄",브랜던 슬래글,드배니 핀
3784,템프팅,7/4/2018,"1,000",0.0%,"1,000",1,1,1,1,프랑스,프랑스,,주식회사 풍경소리,청소년관람불가,드라마,장 클로드 브리소,파비엔느 바베
3784,투모로우 샤크,5/3/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"액션,어드벤처,공포(호러)",에밀 에드윈 스미스,
3784,트래쉬 파이어,2/14/2018,"6,000",0.0%,"6,000",1,1,1,1,미국,미국,,주식회사 플릭스코,청소년관람불가,"공포(호러),코미디,멜로/로맨스",리처드 베이츠 주니어,"아드리언 그레니어,피오눌라 플래너건"
3784,트랜스퍼런스,11/21/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,주식회사 레드아이스,12세이상관람가,,,
3784,팀장님의 아내,11/30/2018,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,"멜로/로맨스,드라마",김영민,
3784,파도 여인 그리고 탱고 무삭제판,1/12/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)갑종무비필름,(주)에스와이미디어,청소년관람불가,멜로/로맨스,박갑종,"허지혜,조상민,백학기"
3784,파라노말 하우스,9/30/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,스릴러,매튜 라이언 앤더슨,
3784,파란문 너머의 환상세계,12/17/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,주식회사 레드아이스,전체관람가,"어드벤처,가족,판타지",,
3784,파이널 매치,10/7/2018,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,(주)시네마리퍼블릭,15세이상관람가,액션,,
3784,판더믹,7/13/2018,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,브릿지웍스 엔터테인먼트(주),청소년관람불가,액션,존 슈이츠,"레이첼 니콜스,알피 알렌,미시 파일"
3784,패션 모델처럼 꼬시기,6/14/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오우치 유키오,
3784,페르시안 커넥션,8/28/2018,"6,000",0.0%,"6,000",1,1,1,1,미국,미국,,노바엔터테인먼트,청소년관람불가,"액션,범죄",다니엘 그로브,"레자 식소 사파이,줄리안 샌즈,헬레나 맷슨"
3784,편의점 섹스:세워드려요,6/7/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나쿠루 하라다,아키라 에리
3784,편의점 알바와의 정사,9/28/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
3784,평범한 주부의 대낮불륜,7/19/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카타 히로키,
3784,평일낮의 아내 도촬,7/12/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타카사카 유타,
3784,포레스트: 위험한 신고식,8/21/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(주)퍼스트런,청소년관람불가,"공포(호러),스릴러",디제이 레드,
3784,폭주미망인-다빌려드립니다,7/30/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),시즈미 다이케이,
3784,폭풍우 : 죽을 때 까지 하고 싶어,11/7/2018,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,,마메자와 마메타로,
3784,풍만한 유부녀 제자,9/1/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),우스바시 수이,
3784,풍속녀 도촬성공,7/12/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지타 마키,
3784,풍속업 교육녀,11/9/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠라타 미키오,
3784,퓨쳐 월드,11/8/2018,"2,000",0.0%,"2,000",1,1,1,1,이탈리아,"이탈리아,프랑스,미국",,주식회사 풍경소리,15세이상관람가,"SF,액션,판타지","제임스 프랭코,브루스 티에리 청","제임스 프랭코,밀라 요보비치,루시 리우,스눕 독"
3784,프로젝트 : 에덴,10/6/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,"미국,뉴질랜드,호주",,(주)디에이치미디어,15세이상관람가,"SF,스릴러","애슐리 젠슨,테랜스 M. 영",
3784,프리랜서스,2/21/2018,"6,000",0.0%,"6,000",1,1,1,1,미국,미국,,(주)누리픽쳐스,청소년관람불가,"액션,범죄,드라마",제시 테레로,"로버트 드니로,50 센트,포레스트 휘테커,데이나 딜레이니"
3784,플레닛 오브 에일리언,,"2,000",0.0%,"2,000",1,1,1,1,미국,미국,,,,SF,저스틴 프라이스,
3784,피치포크 살인사건,12/31/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,주식회사 레드아이스,청소년관람불가,공포(호러),,
3784,핑크 침대의 변태성욕,3/22/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),우스바시 수이,
3784,하고 싶은 날:보여주는 유부녀,7/25/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
3784,하고 싶은 아내:내 아내와 해 주세요,12/7/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
3784,하고 싶은 여자들,1/12/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,
3784,하고 싶은 유부녀,9/20/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모토 죠지,쇼우다 치사토
3784,하고싶은 형수님:형의 선물,1/26/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",야노 티카라,
3784,하숙집 여자들 무삭제,10/30/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
3784,하숙집 여주인의 목적-감독판,4/10/2018,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
3784,하숙집 여주인의 목적-무삭제판,12/26/2018,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
3784,하이재킹: 비상착륙,12/18/2018,"5,000",0.0%,"5,000",1,1,1,1,중국,중국,,(주)소나무픽쳐스,청소년관람불가,"액션,스릴러,드라마",빈센트 저우,에드 웨스트윅
3784,학생의 엄마 : 첫 섹스 하던 날 무삭제,3/28/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
3784,한 지붕에서 세 남자와 즐기는 아내,9/28/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나쿠루 하라다,
3784,한밤의 황당한 저주,6/25/2018,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,,라온아이(주),청소년관람불가,공포(호러),미첼 알티에리,켄 아놀드
3784,한여름의 풍만녀들,7/5/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카타 히로키,
3784,한지붕 아래 스와핑,11/14/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
3784,할로우 차일드,8/2/2018,"5,000",0.0%,"5,000",1,1,1,1,캐나다,캐나다,,라온아이(주),15세이상관람가,"공포(호러),판타지",제레미 루터,
3784,핫팬티의 어린숙모님,12/3/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),베타 타카오,
3784,해외유학녀의 마사지,7/30/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,
3784,허락 받은 정사- 맞바람,1/4/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
3784,허락받은 불륜섹스,1/19/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카신 아츠코,
3784,허리케인 샤크네이도,7/8/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"SF,액션",안소니 C. 페란트,
3784,헤라클레스 : 레전드 비긴즈,4/10/2014,"1,000",0.0%,"1,662,358,151",1,"221,341",1,1,미국,미국,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,판타지",레니 할린,"스콧 앳킨스,켈란 루츠"
3784,헤이데이,5/3/2018,"6,000",0.0%,"6,000",1,1,1,1,미국,미국,,주식회사 플릭스코,청소년관람불가,"드라마,코미디",,"제임스 프랭코,나탈리 포트만"
3784,헤픈 아내:남편보다 이웃 노인,10/11/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
3784,헤픈 여자:섹파 구해요,12/20/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모토 죠지,
3784,헬버스,4/5/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(주)퍼스트런,청소년관람불가,공포(호러),롤프 카네프스키,"타라 레이드,드배니 핀"
3784,형수:잘못된 관계,11/29/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모토 죠지,
3784,형수님의 남자,9/20/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
3784,형수의 직업_무삭제판,4/20/2018,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,,노현진,"박주빈,민도윤"
3784,호러 무비 나이트,8/24/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,주식회사 레드아이스,15세이상관람가,,,
3784,호신술 여강사: 여자가 되는 날,1/10/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",밤비노 푸린,
3784,혼자 남은 어린 여자:욕정의 몸,9/11/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
3784,혼자 하는 마사지샵,6/7/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오다 노부마사,
3784,혼탕교육 스와핑,5/3/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,
3784,황야의 총잡이,8/30/2018,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"액션,서부극(웨스턴)",크리스토퍼 포브스,
3784,회사사장과 계약사원,1/11/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
3784,회사에 손해를 끼친 여직원,3/9/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,긴다이치 코고로,시노다 유우
3784,후난성 전투,7/15/2018,"1,000",0.0%,"1,000",1,1,1,1,중국,중국,,씨네그루(주)키다리이엔티,15세이상관람가,"전쟁,액션",유위강,"유엽,류호연"
3784,후배부부와 교환섹스,6/29/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,남현수,
3784,후배부부와 교환섹스-무삭제,8/3/2018,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,남현수,
3784,훔쳐보는 쉐어 하우스,7/30/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오우치 아이리,
3784,훔쳐보는 야릇한 온천탕,7/5/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오가와 킨야,
3784,흥분한 유부녀의 오일 마사지,5/3/2018,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나카이 유키오,
3784,히어로 오브 워,9/2/2018,"1,000",0.0%,"1,000",1,1,1,1,중국,"중국,홍콩,미국",,(유)조이앤시네마,15세이상관람가,드라마,"세기연,마이클 파커","조셉 파인즈,브루스 록,두효"
4756,1942,,0,0.0%,"1,534,000",0,175,1,2,중국,중국,,,,드라마,펑샤오강,"애드리언 브로디,팀 로빈스,장국립"
4756,2006 [통합]영화제/기획전/회고전 등,,0,0.0%,"581,154,200",0,"106,393",1,1,,,,,,,,
4756,2018 전북독립영화제 폐막식 + 폐막작,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
4756,2018EUSFF - 감독과 모델이 바라보는 여성의 연대,,0,0.0%,0,0,0,1,1,기타,기타,,,,기타,,
4756,2018EUSFF - 개막식,,0,0.0%,0,0,0,1,1,기타,기타,,,,기타,,
4756,2018EUSFF - 나와 타인의 초상,,0,0.0%,0,0,0,1,1,기타,기타,,,,기타,,
4756,2018EUSFF - 로랭 셰프와 함께하는 유럽의 맛있는 이야기,,0,0.0%,0,0,0,1,1,기타,기타,,,,기타,,
4756,2018EUSFF - 배우 전소니와 함께 보는 유럽단편영화,,0,0.0%,0,0,0,1,1,기타,기타,,,,기타,,
4756,"2018EUSFF - 북유럽 모델, 사회안전망 그리고 가족",,0,0.0%,0,0,0,1,1,기타,기타,,,,기타,,
4756,2018EUSFF - 섹션1. 새로운 시작,,0,0.0%,0,0,0,1,6,기타,기타,,,,기타,,
