■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2012-01-01~2012-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
72,피에타,9/6/2012,"4,355,592,500",0.3%,"4,355,592,500","603,283","603,283",326,"23,106",한국,한국,(주)김기덕 필름,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,드라마,김기덕,"조민수,이정진,권세인,강승헌,김순모,허준석,김재원,권율,손종학,유하복,진용욱"
73,맨 온 렛지,2/22/2012,"4,393,531,500",0.3%,"4,393,531,500","591,841","591,841",408,"22,440",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,스릴러",애스게르 레스,"샘 워싱턴,엘리자베스 뱅크스"
74,파파,2/1/2012,"4,000,072,000",0.3%,"4,000,072,000","587,291","587,291",414,"24,767",한국,"한국,미국",상상필름(주),롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"가족,코미디",한지승,"박용우,고아라,손병호,정명숙,최경선,성상배"
75,백설공주,5/3/2012,"4,097,396,000",0.3%,"4,097,396,000","585,473","585,473",386,"20,746",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"판타지,어드벤처",타셈 싱,"줄리아 로버츠,릴리 콜린스,아미 해머"
76,다크 섀도우,5/10/2012,"4,326,459,000",0.3%,"4,326,459,000","582,126","582,126",394,"18,978",미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,공포(호러),스릴러,미스터리",팀 버튼,"조니 뎁,미쉘 파이퍼,에바 그린"
77,루퍼,10/11/2012,"4,265,566,000",0.3%,"4,265,566,000","571,922","571,922",386,"23,599",미국,미국,,(주)에스비에스콘텐츠허브,청소년관람불가,"SF,액션",라이언 존슨,"조셉 고든 레빗,브루스 윌리스,에밀리 블런트"
78,레지던트 이블 5 : 최후의 심판,9/13/2012,"4,757,460,500",0.3%,"4,757,460,500","558,433","558,433",368,"24,599",미국,"미국,독일",,한국소니픽쳐스릴리징브에나비스타영화㈜,청소년관람불가,"액션,공포(호러),SF,스릴러",폴 W.S. 앤더슨,"밀라 요보비치,미셸 로드리게즈,리빙빙,시에나 길로리,오데드 페르"
79,마이 웨이,12/21/2011,"4,181,348,000",0.3%,"15,995,187,000","556,628","2,142,670",588,"22,546",한국,"한국,일본,중국",(주)디렉터스,"에스케이플래닛(주),씨제이이앤엠(주)",15세이상관람가,"전쟁,액션,드라마",강제규,"장동건,오다기리 조,판빙빙,강남현,조동혁,김효연,김홍근,신승훈,홍서백,김희원,최지우,도지한,이건우,최태정,박태성,이광기,한경석,한정욱,서종철,김대현,이문호,유미진,이호연,이상협,이확광,곽진석,곽호선,권문철,이홍섭,최우수,오태경,양진석,이창욱,이학렬,이현희,이재희,최상준,한승현,이동훈,김시후,김인우,성유빈"
80,명탐정 코난: 11번째 스트라이커,7/19/2012,"3,363,777,000",0.2%,"3,363,777,000","524,914","524,914",350,"10,687",일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,"시즈노 코분,야마모토 야스이치로","김선혜,강수진,이정구,이현진"
81,아부의 왕,6/21/2012,"3,511,102,500",0.2%,"3,511,102,500","497,880","497,880",428,"22,060",한국,한국,(주)황금주전자,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,정승구,"송새벽,성동일,김성령,고창석,이병준,한채아,이철민,진선규,정승욱,조화영,이성재,신봉곤,안승혁,황석정,김종수,박미현"
82,페이스메이커,1/18/2012,"3,443,753,000",0.2%,"3,443,753,000","467,697","467,697",412,"21,875",한국,한국,"(주)드림캡쳐,(주)에이트볼픽쳐스 ,(주)필통픽쳐스","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",12세이상관람가,드라마,김달중,"김명민,안성기,고아라,최태준,조희봉,이엘,이동훈,권지민,최재웅,최윤성,유하복,조영진,이봉규,임종윤,정준원"
83,락아웃: 익스트림미션,6/14/2012,"3,373,780,000",0.2%,"3,373,780,000","462,176","462,176",374,"22,172",미국,"미국,프랑스",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,액션,스릴러","제임스 매더스,스테판 St. 레게르","가이 피어스,매기 그레이스,조셉 길건"
84,익스펜더블 2,9/6/2012,"3,208,867,228",0.2%,"3,208,867,228","444,434","444,434",393,"20,126",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처",사이먼 웨스트,"실베스터 스탤론,브루스 윌리스,아놀드 슈왈제네거,제이슨 스타뎀,이연걸,장 끌로드 반담,척 노리스,리암 헴스워스,돌프 룬드그렌,테리 크루즈"
85,밀레니엄 : 여자를 증오한 남자들,1/11/2012,"3,504,237,000",0.2%,"3,504,237,000","443,855","443,855",321,"12,005",미국,"미국,스웨덴,영국,독일",,한국소니픽쳐스릴리징브에나비스타영화㈜,청소년관람불가,"스릴러,드라마",데이빗 핀처,"다니엘 크레이그,루니 마라"
86,두 개의 달,7/12/2012,"2,949,348,748",0.2%,"2,949,348,748","426,706","426,706",347,"16,810",한국,한국,"(주)고스트픽처스,(주)주피터필름,롯데쇼핑㈜롯데엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,공포(호러),김동빈,"박한별,김지석,박진주,라미란,박원상,정원,박순철,서원영,배용근"
87,늑대소년-확장판,12/6/2012,"2,868,180,500",0.2%,"2,868,180,500","414,064","414,064",278,"11,436",한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,드라마,판타지",조성희,"송중기,박보영,장영남,유연석,김향기"
88,크로니클,3/15/2012,"2,884,776,000",0.2%,"2,884,776,000","384,398","384,398",324,"20,957",미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,스릴러",조쉬 트랭크,"데인 드한,알렉스 러셀,마이클 B. 조던,애슐리 힌쇼"
89,타이타닉,2/20/1998,"4,473,640,500",0.3%,"4,473,640,500","369,643","369,643",272,"10,365",미국,미국,파라마운트 픽쳐스,"씨네힐,이십세기폭스코리아(주)","15세 미만인 자는 관람할 수 없는 등급 ,15세이상관람가","드라마,멜로/로맨스,액션",제임스 카메론,"레오나르도 디카프리오,케이트 윈슬렛"
90,프렌즈: 몬스터섬의비밀,12/29/2011,"2,668,476,500",0.2%,"3,754,760,000","364,732","512,549",290,"10,153",일본,일본,,"(주)스마일이엔티,(주)에스비에스콘텐츠허브",전체관람가,"애니메이션,어드벤처",야마자키 타카시,"이장원,엄상현,김서영,윤세웅,카토리 싱고,야마데라 코이치,신도 유나,아베 사다오"
91,미드나잇 인 파리,7/5/2012,"2,633,727,398",0.2%,"2,633,727,398","355,081","355,081",189,"9,256",미국,"미국,스페인",,"(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트",15세이상관람가,"코미디,멜로/로맨스,판타지",우디 알렌,"오웬 윌슨,마리온 꼬띨라르,레이첼 맥아담스,애드리언 브로디"
92,링컨: 뱀파이어 헌터,8/30/2012,"2,750,911,500",0.2%,"2,750,911,500","344,876","344,876",337,"16,372",미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러,공포(호러)",티무르 베크맘베토브,"벤자민 워커,도미닉 쿠퍼,루퍼스 스웰,메리 엘리자베스 윈스티드"
93,음치 클리닉,11/29/2012,"2,248,238,000",0.2%,"2,248,238,000","338,168","338,168",360,"16,243",한국,한국,(주)전망좋은 영화사,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",김진영,"박하선,윤상현,박철민,정동철,정연식,김동현,한여울,한태현,황정민,황지애,이시훈,김효상,김선영,김해숙,장광,이찬호,오희준"
94,늑대아이,9/13/2012,"2,296,193,261",0.2%,"2,296,193,261","332,702","332,702",226,"10,768",일본,일본,,(주)미디어데이,전체관람가,"애니메이션,판타지,멜로/로맨스,드라마,어드벤처",호소다 마모루,"미야자키 아오이,오사와 타카오"
95,남영동1985,11/22/2012,"2,358,477,601",0.2%,"2,358,477,601","332,597","332,597",310,"15,679",한국,한국,(주)아우라픽처스,"씨너스엔터테인먼트(주),(주)엣나인필름",15세이상관람가,드라마,정지영,"박원상,이경영,명계남,김의성,서동수,이천희,김중기,문성근,우희진,이창진,이후창,최필선,오지혜,배용근,권병길"
96,무서운 이야기,7/25/2012,"2,452,368,566",0.2%,"2,452,368,566","331,760","331,760",274,"10,268",한국,한국,"(주)수필름,데이지엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,공포(호러),"정범식,임대웅,홍지영,김곡,김선,민규동","김현수,노강민,진태현,최윤영,남보라,정은채,배수빈,나영희,임성민,김지영,김예원,조한철,유연석,김지원,이한상,정미남,진용욱"
97,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,12/19/2012,"1,281,250,750",0.1%,"1,281,250,750","329,560","329,560",275,"5,943",일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,유야마 쿠니히코,"마츠모토 리카,오오타니 이쿠에,미야노 마모루"
98,모모와 다락방의 수상한 요괴들,7/5/2012,"1,988,264,000",0.1%,"1,988,264,000","300,174","300,174",253,"7,084",일본,일본,프로덕션 I.G.,타임스토리그룹(주),전체관람가,"애니메이션,드라마,가족,판타지",오키우라 히로유키,"미야마 카렌,유카,이선,김준현,양상국,안윤상"
99,빌리와 용감한 녀석들 3D,8/8/2012,"1,961,802,000",0.1%,"1,961,802,000","299,628","299,628",241,"7,176",독일,독일,,(주)에스비에스콘텐츠허브,전체관람가,"애니메이션,가족","라인하드 클루스,호거 태프",
100,로렉스,5/3/2012,"2,153,198,000",0.1%,"2,153,198,000","298,780","298,780",463,"7,843",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"크리스 리노드,카일 발다","대니 드비토,잭 에프런,에드 헬름스,베티 화이트,롭 리글"
101,위험한 관계,10/11/2012,"2,122,666,230",0.1%,"2,122,666,230","298,086","298,086",334,"17,886",한국,"한국,중국",,씨제이이앤엠(주),청소년관람불가,"멜로/로맨스,전쟁,드라마",허진호,"장동건,장쯔이,장백지"
102,더 그레이,2/16/2012,"2,198,959,500",0.2%,"2,198,959,500","292,217","292,217",298,"12,002",미국,"미국,캐나다",,(주)팝파트너스,15세이상관람가,"액션,드라마,스릴러",조 카나한,"리암 니슨,더못 멀로니"
103,네버엔딩 스토리,1/18/2012,"2,106,823,000",0.1%,"2,106,823,000","283,449","283,449",269,"13,651",한국,한국,아일랜드픽처스(주),(주)화앤담이엔티,15세이상관람가,"코미디,멜로/로맨스",정용주,"엄태웅,김현정,정려원,유선,박기웅,박성광,이병준,조동희,최상아,최혜진,이정영,박준영,박현지,권해효,이칸희"
104,우리는 동물원을 샀다,1/18/2012,"1,993,190,500",0.1%,"1,993,190,500","276,334","276,334",235,"10,457",미국,미국,,이십세기폭스코리아(주),전체관람가,"가족,코미디",카메론 크로우,"맷 데이먼,스칼렛 요한슨"
105,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,12/19/2012,"916,970,250",0.1%,"916,970,250","273,298","273,298",237,"4,729",일본,일본,,,전체관람가,애니메이션,유야마 쿠니히코,
106,짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,4/26/2012,"1,804,032,000",0.1%,"1,804,032,000","272,062","272,062",295,"5,989",일본,일본,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,마스이 소이치,"야지마 아키코,나라하시 미키,후지와라 케이지"
107,가비,3/15/2012,"1,969,360,500",0.1%,"1,969,360,500","270,602","270,602",339,"17,388",한국,한국,(주)오션필름,(주)시네마서비스,15세이상관람가,"드라마,멜로/로맨스,미스터리",장윤현,"주진모,김소연,박희순,유선,손호승,채현우,홍준표,오동현,조승연,조덕현,조덕제,엄효섭"
108,19곰 테드,9/27/2012,"2,034,959,293",0.1%,"2,034,959,293","266,574","266,574",248,"10,374",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"코미디,판타지",세스 맥팔레인,"마크 월버그,밀라 쿠니스,세스 맥팔레인"
109,니코: 산타비행단의 모험,12/25/2012,"1,676,033,500",0.1%,"1,676,033,500","243,062","243,062",306,"3,824",핀란드,"핀란드,덴마크,아일랜드,독일",,씨너스엔터테인먼트(주),전체관람가,"애니메이션,어드벤처,가족","캐리 주스넌,요르겐 레르담","카리 히타라티,카리 케토넨,엘레나 크니틸라,주원,김원효,나르샤"
110,잠베지아: 신비한 나무섬의 비밀,12/25/2012,"1,754,592,000",0.1%,"1,754,592,000","240,603","240,603",273,"4,343",남아프리카공화국,"남아프리카공화국,미국",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,웨인 쏜리,"사무엘 L. 잭슨,아비게일 브레스린,제프 골드블럼,짐 커밍스,유준상,하동훈,노홍철"
111,서약,3/14/2012,"1,810,275,500",0.1%,"1,810,275,500","239,483","239,483",314,"14,635",미국,"미국,프랑스,브라질",,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"드라마,멜로/로맨스",마이클 수치,"레이첼 맥아덤즈,채닝 테이텀"
112,강철대오:구국의 철가방,10/25/2012,"1,614,867,156",0.1%,"1,614,867,156","233,211","233,211",366,"15,187",한국,한국,스페이스엠(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,육상효,"김인권,유다인,조정석,박철민,이현학,임명현,임진택,임하나,김선혜,한국진,손영민,이규섭,손진우,유신애,최민,김인우,신현빈,박영수,오희준,조경현"
113,오싹한 연애,12/1/2011,"1,721,163,500",0.1%,"22,010,977,000","231,358","3,009,356",243,"7,444",한국,한국,상상필름(주),씨제이이앤엠(주),12세이상관람가,"공포(호러),멜로/로맨스,코미디",황인호,"손예진,이민기,신동훈,김혜숙,조아라,박재우,태리,최우진,이현진,이미도,송지인,황승언"
114,캐빈 인 더 우즈,6/28/2012,"1,710,273,500",0.1%,"1,710,273,500","228,090","228,090",288,"11,889",미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"공포(호러),스릴러",드류 고다드,"크리스 헴스워스,크리스틴 코놀리,안나 허치슨,프란 크랜즈,제시 윌리엄스,리차드 젠킨스"
115,나는 공무원이다,7/12/2012,"1,537,947,500",0.1%,"1,538,400,500","217,719","217,790",278,"10,866",한국,한국,마포필름,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"코미디,드라마",구자홍,"윤제문,송하윤,성준,이충직,김희정"
116,자칼이 온다,11/15/2012,"1,430,079,500",0.1%,"1,430,079,500","210,278","210,278",300,"11,257",한국,한국,(주)노마드필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,배형준,"송지효,김재중,오달수,한상진,김성령,두경훈,박남규,서동원,라미란,김용건,신동미,유재명,장태성,주민하"
117,테드: 황금도시 파이티티를 찾아서,9/20/2012,"1,453,568,500",0.1%,"1,453,568,500","206,320","206,320",301,"6,248",스페인,스페인,,(주)싸이더스,전체관람가,애니메이션,엔리케 가토,"하동훈,윤보라"
118,코알라 키드 : 영웅의 탄생,1/12/2012,"1,434,535,500",0.1%,"1,439,227,500","205,579","206,344",234,"6,761",한국,"한국,미국","㈜디지아트프로덕션,더 애니메이션 픽쳐 컴퍼니",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,이경호,"태민,써니,윤다훈,최정현"
119,언더월드 4: 어웨이크닝,2/22/2012,"1,861,948,000",0.1%,"1,861,948,000","200,038","200,038",343,"13,363",미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,청소년관람불가,"액션,판타지,SF,공포(호러)","만스 말린드,비욘 스테인","케이트 베킨세일,테오 제임스,인디아 아이슬리,마이클 엘리"
120,해피 피트 2,2/2/2012,"1,463,939,000",0.1%,"1,463,939,000","185,744","185,744",315,"7,802",호주,호주,,워너브러더스 코리아(주),전체관람가,"애니메이션,코미디,가족",조지 밀러,"일라이저 우드,핑크,로빈 윌리엄스,엘리자베스 데일리,브래드 피트,맷 데이먼"
121,업사이드 다운,11/8/2012,"1,229,283,645",0.1%,"1,229,283,645","175,349","175,349",309,"9,939",캐나다,"캐나다,프랑스",,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"SF,판타지",후안 디에고 솔라나스,"커스틴 던스트,짐 스터게스,제인 헤이트마이어"
122,원 데이,12/13/2012,"1,279,554,000",0.1%,"1,279,554,000","175,070","175,070",236,"5,049",미국,미국,,(주)팝파트너스,15세이상관람가,"드라마,멜로/로맨스",론 쉐르픽,"앤 해서웨이,짐 스터게스"
123,라이온 킹,7/2/1994,"1,827,751,500",0.1%,"3,162,261,000","170,840","296,375",244,"6,378",미국,미국,월트디즈니,브에나비스타인터내셔널코리아/월트디즈니,"연소자관람가,전체관람가","애니메이션,어드벤처,가족,뮤지컬,드라마","로저 알러스,롭 민코프","매튜 브로데릭,모이라 켈리,조나단 테일러 토마스"
